结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,丢包,发包数,丢包数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,结果 IP 地址,结果国家名称,结果省名称,结果归属地
2013-02-27 17:49:03.767437,irs09.com,222.50.124.50,NULL,irs09.com,irs09.com,广东铁通TOPn网站,NULL,0.000,100,0,44.68,47.94,44.39,0.38,0.25,3.34,0.00,0.45,114.112.32.233,中国,江苏, 移动
2013-02-27 17:49:05.528128,funshion.net,222.50.124.26,NULL,funshion.net,funshion.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:49:07.245384,funshion.net,222.50.124.70,NULL,funshion.net,funshion.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:49:10.650501,太平洋电脑网,222.50.124.78,NULL,太平洋电脑网,www.pconline.com.cn,网页类,NULL,3.000,100,3,39.75,179.34,8.23,43.45,25.22,169.17,0.09,35.66,210.21.118.120,中国,广东, 联通
2013-02-27 17:49:13.706229,kugou.com,222.50.124.102,NULL,kugou.com,kugou.com,广东铁通TOPn网站,NULL,0.000,100,0,12.36,12.51,12.28,0.06,0.06,0.20,0.00,0.04,113.106.27.250,中国,广东, 电信
2013-02-27 17:49:21.360785,世纪佳缘,222.50.124.2,NULL,世纪佳缘,www.jiayuan.com,网页类,NULL,0.000,100,0,34.01,47.92,32.93,2.57,1.49,14.96,0.00,2.88,59.151.18.32,中国,北京, 其它运营商
2013-02-27 17:49:25.304886,sina.com.cn,222.50.124.50,NULL,sina.com.cn,sina.com.cn,广东铁通TOPn网站,NULL,0.000,100,0,59.55,60.03,59.33,0.12,0.14,0.63,0.00,0.11,202.108.33.60,中国,北京, 其它运营商
2013-02-27 17:49:33.017812,yoyi.com.cn,222.50.124.110,NULL,yoyi.com.cn,yoyi.com.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.213.196.90,中国,北京, 其它运营商
2013-02-27 17:49:38.066449,世纪佳缘,222.50.124.26,NULL,世纪佳缘,www.jiayuan.com,网页类,NULL,0.000,100,0,33.31,42.44,32.92,1.11,0.57,9.29,0.00,1.47,59.151.18.32,中国,北京, 其它运营商
2013-02-27 17:49:41.329997,kuaibo.com,222.50.124.102,NULL,kuaibo.com,kuaibo.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175.6.0.102,中国,湖南, 电信
2013-02-27 17:49:46.742078,qiyi.com,222.50.124.50,NULL,qiyi.com,qiyi.com,广东铁通TOPn网站,NULL,0.000,100,0,37.98,38.85,37.69,0.15,0.14,0.96,0.01,0.17,202.108.14.16,中国,北京, 联通
2013-02-27 17:49:53.589473,qpic.cn,222.50.124.70,NULL,qpic.cn,qpic.cn,广东铁通TOPn网站,NULL,2.000,100,2,16.30,17.99,12.77,1.45,1.75,5.21,0.02,1.32,112.90.139.50,中国,广东, 联通
2013-02-27 17:49:54.661728,网易,222.50.124.98,NULL,网易,www.163.com,网页类,NULL,0.000,100,0,38.66,39.63,38.30,0.19,0.20,1.32,0.00,0.19,223.87.1.58,中国,四川, 移动
2013-02-27 17:49:54.966600,xcy8.com,222.50.124.90,NULL,xcy8.com,xcy8.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.173.39,中国,广东, 电信
2013-02-27 17:49:56.252035,91.com,222.50.124.110,NULL,91.com,91.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.207.254.111,中国,福建, 电信
2013-02-27 17:49:57.105554,people.com.cn,222.50.124.2,NULL,people.com.cn,people.com.cn,广东铁通TOPn网站,NULL,1.000,100,1,75.44,83.34,74.72,1.17,0.70,8.01,0.00,1.31,111.161.38.142,中国,北京, 联通
2013-02-27 17:49:59.686407,土豆网,222.50.124.38,NULL,土豆网,www.tudou.com,网页类,NULL,0.000,100,0,49.32,49.56,49.15,0.10,0.12,0.36,0.00,0.09,123.126.98.149,中国,北京, 联通
2013-02-27 17:50:04.711904,新浪,222.50.124.18,NULL,新浪,www.sina.com.cn,网页类,NULL,0.000,100,0,42.38,42.70,42.23,0.09,0.09,0.34,0.00,0.07,211.98.132.65,中国,北京, 铁通
2013-02-27 17:50:05.656560,淘宝网,222.50.124.110,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,23.86,24.04,23.64,0.05,0.04,0.22,0.00,0.05,122.72.7.241,中国,中国NDC, 铁通
2013-02-27 17:50:08.452262,taomee.com,222.50.124.50,NULL,taomee.com,taomee.com,广东铁通TOPn网站,NULL,0.000,100,0,47.36,48.99,46.98,0.27,0.24,1.54,0.01,0.28,114.80.99.112,中国,上海, 电信
2013-02-27 17:50:15.123260,moonbasa.com,222.50.124.70,NULL,moonbasa.com,moonbasa.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.108.220.136,中国,广东, 电信
2013-02-27 17:50:15.335530,kuai8.com,222.50.124.2,NULL,kuai8.com,kuai8.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:50:17.873096,126.net,222.50.124.110,NULL,126.net,126.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:50:21.319081,51.la,222.50.124.26,NULL,51.la,51.la,广东铁通TOPn网站,NULL,0.000,100,0,39.65,47.64,38.94,1.08,0.67,8.15,0.01,1.34,117.21.226.199,中国,江西, 电信
2013-02-27 17:50:21.992435,qq邮箱,222.50.124.106,NULL,qq邮箱,www.mail.qq.com,网页类,NULL,0.000,100,0,5.25,6.68,4.18,0.69,0.76,2.18,0.00,0.55,120.196.210.104,中国,广东, 移动
2013-02-27 17:50:22.297384,dopool.com,222.50.124.102,NULL,dopool.com,dopool.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.170.192.35,中国,湖南, 电信
2013-02-27 17:50:29.886267,baofeng.com,222.50.124.50,NULL,baofeng.com,baofeng.com,广东铁通TOPn网站,NULL,0.000,100,0,74.17,109.11,73.47,3.52,0.91,35.27,0.00,4.90,60.28.110.233,中国,天津, 联通
2013-02-27 17:50:31.832049,2nike.org,222.50.124.26,NULL,2nike.org,2nike.org,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:50:36.845228,微博,222.50.124.74,NULL,微博,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-27 17:50:38.329386,pagechoice.net,222.50.124.102,NULL,pagechoice.net,pagechoice.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:50:44.256276,环球网,110.209.253.254,NULL,环球网,www.huanqiu.com,网页类,NULL,0.000,100,0,55.21,59.53,54.82,0.65,0.40,4.70,0.00,0.82,113.31.42.20,中国,北京, 其它运营商
2013-02-27 17:50:49.747251,9160.com,222.50.124.90,NULL,9160.com,9160.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.236.185.6,中国,浙江, 电信
2013-02-27 17:50:51.326986,太平洋电脑网,222.50.124.50,NULL,太平洋电脑网,www.pconline.com.cn,网页类,NULL,0.000,100,0,41.49,183.88,18.64,41.40,22.84,164.11,0.01,37.84,210.21.118.120,中国,广东, 联通
2013-02-27 17:50:52.201375,黑龙江联通,123.89.176.38,NULL,黑龙江联通,www.hl.cnc.cn,网页类,NULL,0.000,100,0,70.79,71.68,70.59,0.15,0.15,0.99,0.00,0.18,221.212.213.106,中国,黑龙江, 联通
2013-02-27 17:51:01.788258,360safe.com,222.50.124.2,NULL,360safe.com,360safe.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.238.254.53,中国,河北, 电信
2013-02-27 17:51:02.966056,360buy.com,222.50.124.102,NULL,360buy.com,360buy.com,广东铁通TOPn网站,NULL,0.000,100,0,35.49,37.60,34.86,0.53,0.53,2.57,0.01,0.49,58.83.238.167,中国,北京, 铁通
2013-02-27 17:51:04.569787,yunduan.cn,222.50.124.26,NULL,yunduan.cn,yunduan.cn,广东铁通TOPn网站,NULL,0.000,100,0,33.23,38.32,32.85,0.65,0.34,5.24,0.00,0.87,58.215.55.51,中国,江苏, 电信
2013-02-27 17:51:09.606266,flashget.com,222.50.124.2,NULL,flashget.com,flashget.com,广东铁通TOPn网站,NULL,0.000,100,0,125.42,129.07,121.05,1.93,0.78,2.47,0.00,0.57,221.123.176.106,中国,北京, 其它运营商
2013-02-27 17:51:16.576066,广东铁通5-whlt01(zbyt)联通出口,222.50.124.102,NULL,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,NULL,0.000,100,0,0.62,0.79,0.53,0.03,0.03,0.19,0.00,0.03,222.50.124.66,中国,广东, 铁通
2013-02-27 17:51:19.791026,hiapk.com,222.50.124.70,NULL,hiapk.com,hiapk.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.207.242.73,中国,福建, 电信
2013-02-27 17:51:23.451934,funshion.net,222.50.124.50,NULL,funshion.net,funshion.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:51:25.998650,hexun.com,222.50.124.26,NULL,hexun.com,hexun.com,广东铁通TOPn网站,NULL,0.000,100,0,26.93,27.40,26.67,0.14,0.16,0.66,0.00,0.12,59.173.14.2,中国,湖北, 电信
2013-02-27 17:51:26.857068,chinagames.net,222.50.124.50,NULL,chinagames.net,chinagames.net,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183.60.26.241,中国,广东, 电信
2013-02-27 17:51:29.342050,51.com,222.50.124.110,NULL,51.com,51.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.130.108.152,中国,浙江, 电信
2013-02-27 17:51:30.304767,kandian.com,222.50.124.102,NULL,kandian.com,kandian.com,广东铁通TOPn网站,NULL,0.000,100,0,60.52,60.90,60.26,0.13,0.14,0.50,0.00,0.12,123.126.53.254,中国,北京, 联通
2013-02-27 17:51:30.950206,广州妈妈网,222.50.124.14,NULL,广州妈妈网,www.gzmama.com,网页类,NULL,0.000,100,0,17.27,45.00,16.57,2.81,0.86,27.95,0.01,3.89,58.248.62.34,中国,广东, 联通
2013-02-27 17:51:38.848414,pcpop.com,222.50.124.110,NULL,pcpop.com,pcpop.com,广东铁通TOPn网站,NULL,0.000,100,0,33.35,41.04,32.95,1.36,0.19,8.01,0.00,0.80,59.151.37.230,中国,北京, 其它运营商
2013-02-27 17:51:41.317206,91.com,222.50.124.70,NULL,91.com,91.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.207.254.112,中国,福建, 电信
2013-02-27 17:51:46.509587,jrjimg.cn,222.50.124.90,NULL,jrjimg.cn,jrjimg.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:51:47.722252,小说阅读网,222.50.124.26,NULL,小说阅读网,www.readnovel.com,网页类,NULL,0.000,100,0,60.35,72.90,59.13,2.43,0.98,13.46,0.01,2.39,60.210.23.65,中国,山东, 联通
2013-02-27 17:51:52.583307,小说阅读网,222.50.124.6,NULL,小说阅读网,www.readnovel.com,网页类,NULL,0.000,100,0,59.71,60.13,59.44,0.14,0.15,0.55,0.00,0.12,60.210.23.74,中国,山东, 联通
2013-02-27 17:51:58.032607,iqiyi.com,222.50.124.102,NULL,iqiyi.com,iqiyi.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.181.73.5,中国,北京, 电信
2013-02-27 17:52:02.839845,baidu.com,222.50.124.70,NULL,baidu.com,baidu.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.181.111.86,中国,北京, 其它运营商
2013-02-27 17:52:09.261799,土豆网,222.50.124.26,NULL,土豆网,www.tudou.com,网页类,NULL,0.000,100,0,52.85,53.10,52.67,0.10,0.12,0.37,0.00,0.09,123.126.98.149,中国,北京, 联通
2013-02-27 17:52:09.941936,小说阅读网,222.50.124.62,NULL,小说阅读网,www.readnovel.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.210.23.65,中国,山东, 联通
2013-02-27 17:52:11.345432,7k7k.com,222.50.124.102,NULL,7k7k.com,7k7k.com,广东铁通TOPn网站,NULL,0.000,100,0,33.77,34.37,33.60,0.13,0.11,0.66,0.00,0.13,115.182.59.33,中国,北京, 移动
2013-02-27 17:52:14.209035,cctv,222.50.124.10,NULL,cctv,www.cctv.com,网页类,NULL,0.000,100,0,42.78,43.15,42.45,0.16,0.17,0.54,0.00,0.13,122.70.142.160,中国,北京, 铁通
2013-02-27 17:52:15.898499,tianya.cn,222.50.124.110,NULL,tianya.cn,tianya.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221.11.172.222,中国,海南, 联通
2013-02-27 17:52:17.561531,hao123.com,222.50.124.50,NULL,hao123.com,hao123.com,广东铁通TOPn网站,NULL,0.000,100,0,42.54,43.26,42.27,0.16,0.18,0.88,0.00,0.16,180.149.131.31,中国,北京, 电信
2013-02-27 17:52:24.485739,pc120.com,222.50.124.70,NULL,pc120.com,pc120.com,广东铁通TOPn网站,NULL,4.000,100,4,51.00,52.45,46.84,1.24,1.30,5.40,0.00,1.12,114.112.68.164,中国,江苏, 移动
2013-02-27 17:52:30.774699,安卓商城官网,222.50.124.30,NULL,安卓商城官网,https://play.google.com/store,网页类,NULL,0.000,100,0,0.59,0.74,0.48,0.05,0.05,0.20,0.00,0.04,211.98.70.195,中国,湖南, 铁通
2013-02-27 17:52:31.890809,ip138.com,222.50.124.70,NULL,ip138.com,ip138.com,广东铁通TOPn网站,NULL,0.000,100,0,37.30,37.58,37.02,0.15,0.17,0.51,0.00,0.12,122.70.142.161,中国,北京, 铁通
2013-02-27 17:52:38.978158,51yes.com,222.50.124.90,NULL,51yes.com,51yes.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.147.114.19,中国,广东, 电信
2013-02-27 17:52:38.987273,51yes.com,222.50.124.50,NULL,51yes.com,51yes.com,广东铁通TOPn网站,NULL,0.000,100,0,5.54,6.22,5.39,0.12,0.10,0.67,0.00,0.10,119.147.114.19,中国,广东, 电信
2013-02-27 17:52:39.229634,57.net,222.50.124.110,NULL,57.net,57.net,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.160.234.11,中国,江苏, 电信
2013-02-27 17:52:48.642472,糗事百科,123.89.176.30,NULL,糗事百科,www.qiushibaike.com,网页类,NULL,0.000,100,0,41.55,43.26,39.85,1.37,1.47,3.17,0.01,1.28,183.203.15.209,中国,山西, 移动
2013-02-27 17:52:49.850982,9160.com,222.50.124.2,NULL,9160.com,9160.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.236.185.6,中国,浙江, 电信
2013-02-27 17:52:52.488823,icast.cn,222.50.124.102,NULL,icast.cn,icast.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222.73.178.102,中国,上海, 电信
2013-02-27 17:52:52.499458,tom.com,222.50.124.26,NULL,tom.com,tom.com,广东铁通TOPn网站,NULL,0.000,100,0,56.41,56.84,56.10,0.16,0.20,0.63,0.00,0.14,202.108.12.62,中国,北京, 联通
2013-02-27 17:52:53.515645,糗事百科,222.50.124.86,NULL,糗事百科,www.qiushibaike.com,网页类,NULL,0.000,100,0,52.27,54.21,50.16,1.47,1.92,3.99,0.01,1.29,183.203.15.209,中国,山西, 移动
2013-02-27 17:52:57.464833,readnovel.com,222.50.124.2,NULL,readnovel.com,readnovel.com,广东铁通TOPn网站,NULL,0.000,100,0,30.13,30.29,30.00,0.04,0.04,0.17,0.00,0.04,118.244.198.2,中国,吉林, 铁通
2013-02-27 17:53:00.627784,dxsvr.com,222.50.124.50,NULL,dxsvr.com,dxsvr.com,广东铁通TOPn网站,NULL,0.000,100,0,73.82,75.30,73.38,0.25,0.25,1.82,0.00,0.27,119.161.213.143,中国,北京, 其它运营商
2013-02-27 17:53:06.319913,91.com,222.50.124.90,NULL,91.com,91.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.207.254.111,中国,福建, 电信
2013-02-27 17:53:11.868026,黑龙江联通,222.50.124.114,NULL,黑龙江联通,www.hl.cnc.cn,网页类,NULL,0.000,100,0,73.04,73.49,72.86,0.10,0.11,0.45,0.00,0.09,221.212.213.106,中国,黑龙江, 联通
2013-02-27 17:53:19.085734,kankan.com,222.50.124.2,NULL,kankan.com,kankan.com,广东铁通TOPn网站,NULL,0.000,100,0,16.24,16.84,15.94,0.15,0.18,0.70,0.00,0.14,58.251.57.175,中国,广东, 联通
2013-02-27 17:53:19.926169,mediav.com,222.50.124.102,NULL,mediav.com,mediav.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.80.69.185,中国,上海, 电信
2013-02-27 17:53:22.053986,世纪佳缘,222.50.124.62,NULL,世纪佳缘,www.jiayuan.com,网页类,NULL,0.000,100,0,33.08,33.63,32.91,0.12,0.12,0.60,0.00,0.13,59.151.18.32,中国,北京, 其它运营商
2013-02-27 17:53:28.033052,icast.cn,222.50.124.26,NULL,icast.cn,icast.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222.73.178.102,中国,上海, 电信
2013-02-27 17:53:28.954750,189qas.com,222.50.124.70,NULL,189qas.com,189qas.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.228.171.120,中国,上海, 电信
2013-02-27 17:53:33.266934,adsame.com,222.50.124.90,NULL,adsame.com,adsame.com,广东铁通TOPn网站,NULL,0.000,100,0,37.04,37.33,36.81,0.07,0.07,0.41,0.00,0.07,118.26.200.34,中国,上海, 铁通
2013-02-27 17:53:33.571600,yngxxx.com,222.50.124.90,NULL,yngxxx.com,yngxxx.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.107.108.37,中国,广东, 电信
2013-02-27 17:53:35.759791,uvan.com,222.50.124.26,NULL,uvan.com,uvan.com,广东铁通TOPn网站,NULL,0.000,100,0,35.04,35.52,34.86,0.13,0.12,0.59,0.00,0.12,211.151.134.239,中国,北京, 联通
2013-02-27 17:53:36.483331,和讯网,222.50.124.74,NULL,和讯网,www.hexun.com,网页类,NULL,0.000,100,0,32.35,33.71,32.08,0.30,0.24,1.36,0.00,0.30,219.239.236.198,中国,北京, 电信
2013-02-27 17:53:40.711747,土豆网,222.50.124.6,NULL,土豆网,www.tudou.com,网页类,NULL,0.000,100,0,108.38,112.12,105.36,1.45,0.72,3.23,0.01,0.58,123.126.98.149,中国,北京, 联通
2013-02-27 17:53:43.571693,优酷,222.50.124.130,NULL,优酷,www.youku.com,网页类,NULL,0.000,100,0,28.39,28.88,28.07,0.16,0.14,0.55,0.00,0.15,122.72.120.241,中国,中国NDC, 铁通
2013-02-27 17:53:49.108619,mop.com,222.50.124.110,NULL,mop.com,mop.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,211.100.39.136,中国,北京, 电信
2013-02-27 17:53:58.005740,糗事百科,110.209.253.254,NULL,糗事百科,www.qiushibaike.com,网页类,NULL,0.000,100,0,40.32,42.70,37.93,1.84,2.25,4.64,0.01,1.64,183.203.15.209,中国,山西, 移动
2013-02-27 17:53:58.527260,土豆网,123.89.176.38,NULL,土豆网,www.tudou.com,网页类,NULL,0.000,100,0,46.82,47.26,46.61,0.11,0.12,0.50,0.00,0.10,123.126.98.148,中国,北京, 联通
2013-02-27 17:54:00.598416,qzoneapp.com,222.50.124.102,NULL,qzoneapp.com,qzoneapp.com,广东铁通TOPn网站,NULL,0.000,100,0,12.14,12.53,12.00,0.07,0.07,0.44,0.00,0.08,58.251.150.154,中国,广东, 联通
2013-02-27 17:54:00.903296,pconline.com.cn,222.50.124.90,NULL,pconline.com.cn,pconline.com.cn,广东铁通TOPn网站,NULL,1.000,100,1,10.52,12.74,10.13,0.34,0.35,2.09,0.01,0.32,219.136.245.40,中国,广东, 电信
2013-02-27 17:54:02.259560,和讯网,222.50.124.2,NULL,和讯网,www.hexun.com,网页类,NULL,0.000,100,0,35.68,38.62,35.41,0.43,0.33,3.12,0.00,0.53,219.239.236.199,中国,北京, 电信
2013-02-27 17:54:05.317055,kandian.com,222.50.124.50,NULL,kandian.com,kandian.com,广东铁通TOPn网站,NULL,0.000,100,0,61.01,61.36,60.69,0.17,0.18,0.45,0.01,0.12,123.126.53.254,中国,北京, 联通
2013-02-27 17:54:11.231424,imshell.com,222.50.124.26,NULL,imshell.com,imshell.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.12.172.101,中国,广东, 电信
2013-02-27 17:54:14.229214,tom.com,222.50.124.90,NULL,tom.com,tom.com,广东铁通TOPn网站,NULL,0.000,100,0,55.59,56.04,55.08,0.21,0.24,0.65,0.01,0.15,202.108.12.62,中国,北京, 联通
2013-02-27 17:54:18.936530,155.com,222.50.124.26,NULL,155.com,155.com,广东铁通TOPn网站,NULL,0.000,100,0,57.00,59.45,56.42,0.54,0.53,2.05,0.01,0.49,119.188.11.3,中国,山东, 联通
2013-02-27 17:54:19.521554,ppweb.com.cn,222.50.124.70,NULL,ppweb.com.cn,ppweb.com.cn,广东铁通TOPn网站,NULL,0.000,100,0,31.61,31.96,31.42,0.10,0.11,0.47,0.00,0.10,122.11.35.98,中国,北京, 移动
2013-02-27 17:54:23.778521,淘宝网,222.50.124.14,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,25.75,26.54,25.66,0.09,0.06,0.83,0.00,0.12,122.72.35.241,中国,中国NDC, 铁通
2013-02-27 17:54:35.575688,people.com.cn,222.50.124.110,NULL,people.com.cn,people.com.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.161.38.142,中国,北京, 联通
2013-02-27 17:54:40.359262,taomee.com,222.50.124.26,NULL,taomee.com,taomee.com,广东铁通TOPn网站,NULL,0.000,100,0,32.64,33.15,32.38,0.13,0.14,0.74,0.00,0.12,114.80.99.112,中国,上海, 电信
2013-02-27 17:54:40.678288,广州网,222.50.124.130,NULL,广州网,www.020.com,网页类,NULL,60.000,100,60,3.76,5.12,3.58,0.27,0.19,1.43,0.00,0.33,120.31.61.171,中国,广东, 铁通
2013-02-27 17:54:41.156266,华军软件园,222.50.124.74,NULL,华军软件园,www.onlinedown.net,下载类,NULL,0.000,100,0,33.58,35.13,32.78,0.89,1.03,2.30,0.01,0.88,221.130.12.62,中国,江苏, 移动
2013-02-27 17:54:41.362096,广东铁通3-gzlt01(yxsh)联通出口,222.50.124.102,NULL,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,NULL,0.000,100,0,0.64,0.70,0.62,0.01,0.01,0.07,0.00,0.01,123.65.232.142,中国,广东, 铁通
2013-02-27 17:54:41.866912,xcy8.com,222.50.124.102,NULL,xcy8.com,xcy8.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.173.39,中国,广东, 电信
2013-02-27 17:54:44.985764,广州妈妈网,222.50.124.114,NULL,广州妈妈网,www.gzmama.com,网页类,NULL,0.000,100,0,10.31,12.02,9.61,0.41,0.44,2.41,0.00,0.45,58.248.62.30,中国,广东, 联通
2013-02-27 17:54:45.332287,工商银行,222.50.124.2,NULL,工商银行,www.icbc.com.cn,网页类,NULL,0.000,100,0,58.10,58.57,57.68,0.16,0.17,0.71,0.00,0.13,113.31.42.29,中国,北京, 其它运营商
2013-02-27 17:54:48.283761,so.com,222.50.124.50,NULL,so.com,so.com,广东铁通TOPn网站,NULL,0.000,100,0,60.35,60.87,60.08,0.14,0.15,0.66,0.00,0.12,182.118.31.240,中国,河南, 联通
2013-02-27 17:55:02.085978,安卓商城官网,222.50.124.46,NULL,安卓商城官网,https://play.google.com/store,网页类,NULL,0.000,100,0,0.66,5.25,0.51,0.47,0.15,4.64,0.00,0.64,211.98.70.195,中国,湖南, 铁通
2013-02-27 17:55:09.100709,hiapk.com,222.50.124.90,NULL,hiapk.com,hiapk.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.207.242.69,中国,福建, 电信
2013-02-27 17:55:13.189264,jrjimg.cn,222.50.124.70,NULL,jrjimg.cn,jrjimg.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:55:16.694254,91dos.com,222.50.124.70,NULL,91dos.com,91dos.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.225.117.140,中国,浙江, 电信
2013-02-27 17:55:21.069018,qq邮箱,222.50.124.10,NULL,qq邮箱,www.mail.qq.com,网页类,NULL,2.000,100,2,6.69,8.33,5.01,0.76,0.89,3.09,0.00,0.71,120.196.210.104,中国,广东, 移动
2013-02-27 17:55:22.227744,yunduan.cn,222.50.124.110,NULL,yunduan.cn,yunduan.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.215.55.52,中国,江苏, 电信
2013-02-27 17:55:22.825566,eastmoney.com,222.50.124.90,NULL,eastmoney.com,eastmoney.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222.73.55.186,中国,上海, 电信
2013-02-27 17:55:23.748239,yngxxx.com,222.50.124.50,NULL,yngxxx.com,yngxxx.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.107.108.37,中国,广东, 电信
