结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,路由变化,路由跳数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,丢包,发包数,丢包数,结果 IP 地址,结果国家名称,结果省名称,结果归属地,附加项
2013-02-27 17:50:13.413298,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,tanx.com,tanx.com,广东铁通TOPn网站,0,9,18.16,33.05,0.59,11.95,4.08,34.93,0.00,10.91,0.000,27,0,110.75.21.51,中国,浙江, 移动,9
2013-02-27 17:50:20.179445,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,tudou.com,tudou.com,广东铁通TOPn网站,2,18,26.61,83.36,0.59,27.61,0.91,3.73,0.00,1.11,18.519,54,10,123.126.98.173,中国,北京, 联通,18
2013-02-27 17:50:26.725496,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,778669.com,778669.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,15.159.136.16,美国,NULL, 其它运营商,0
2013-02-27 17:50:28.957925,广东铁通4-zhdx(hyhr)电信出口,222.50.124.14,NULL,迅雷看看,www.kankan.com,网页类,0,5,3.24,6.63,0.56,1.96,0.44,1.90,0.00,0.73,0.000,15,0,61.235.96.93,中国,广东, 铁通,5
2013-02-27 17:50:29.381224,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,duowan.com,duowan.com,广东铁通TOPn网站,0,22,47.15,111.15,0.55,37.99,1.76,16.74,0.00,3.78,13.636,66,9,120.132.133.62,中国,北京, 其它运营商,22
2013-02-27 17:50:34.796641,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,ppstream.com,ppstream.com,广东铁通TOPn网站,0,11,24.64,37.57,0.58,13.06,0.59,5.46,0.00,1.54,0.000,33,0,211.151.142.154,中国,北京, 联通,11
2013-02-27 17:50:35.340152,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,wps.cn,wps.cn,广东铁通TOPn网站,0,10,24.00,36.84,0.61,13.59,0.23,1.96,0.00,0.58,0.000,30,0,219.239.93.145,中国,北京, 移动,10
2013-02-27 17:50:37.124237,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,工商银行,www.icbc.com.cn,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,71.180.176.33,美国,NULL, 其它运营商,0
2013-02-27 17:50:41.606165,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,56.com,56.com,广东铁通TOPn网站,0,8,2.42,5.20,0.58,1.21,0.36,2.23,0.00,0.72,0.000,24,0,112.90.57.7,中国,广东, 联通,8
2013-02-27 17:50:45.713592,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,kaixin001.com,kaixin001.com,广东铁通TOPn网站,0,30,42.47,203.64,0.58,80.61,18.35,90.82,0.00,36.23,83.333,90,75,27.131.222.21,中国,北京, 其它运营商,30
2013-02-27 17:50:52.958417,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,淘宝网,www.taobao.com,网页类,5,8,24.81,42.50,0.55,19.74,0.24,0.79,0.00,0.25,12.500,24,3,122.72.14.241,中国,中国NDC, 铁通,8
2013-02-27 17:50:56.017753,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,优酷视频,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0,5,2.15,7.92,0.60,2.88,0.87,4.14,0.00,1.64,0.000,15,0,211.98.70.195,中国,湖南, 铁通,5
2013-02-27 17:50:58.974442,广东铁通5-fjlt01(zcyx)联通出口,222.50.124.86,NULL,网易,www.163.com,网页类,5,12,24.62,45.99,0.59,19.89,0.76,3.96,0.00,1.22,8.333,36,3,223.87.1.59,中国,四川, 移动,12
2013-02-27 17:51:07.271245,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,淘宝网,www.taobao.com,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.99.70.12,IANA,NULL, 其它运营商,0
2013-02-27 17:51:13.614235,广东铁通4-zhdx(hyhr)电信出口,222.50.124.14,NULL,华军软件园,www.onlinedown.net,下载类,10,11,16.72,40.08,0.59,16.46,2.31,8.84,0.00,2.91,0.000,33,0,120.193.11.195,中国,浙江, 移动,11
2013-02-27 17:51:22.837276,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,黑龙江联通,www.hl.cnc.cn,网页类,0,17,30.51,79.75,0.59,34.21,1.47,8.54,0.00,2.40,0.000,51,0,221.212.213.106,中国,黑龙江, 联通,17
2013-02-27 17:51:24.198708,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,allyes.com,allyes.com,广东铁通TOPn网站,0,30,3.07,17.53,0.62,3.66,2.97,43.41,0.00,9.37,0.000,90,0,116.246.18.251,中国,上海, 电信,30
2013-02-27 17:51:30.199547,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,23.25,36.67,0.59,13.03,0.47,4.07,0.00,1.20,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:51:32.803776,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,优酷视频,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0,5,1.53,4.94,0.58,1.71,0.13,0.53,0.00,0.20,0.000,15,0,211.98.70.195,中国,湖南, 铁通,5
2013-02-27 17:51:32.911770,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,155.com,155.com,广东铁通TOPn网站,0,17,11.07,56.96,0.58,20.56,0.82,1.96,0.00,0.78,64.706,51,33,119.188.11.3,中国,山东, 联通,17
2013-02-27 17:51:34.468460,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,weibo.com,weibo.com,广东铁通TOPn网站,0,19,28.15,57.37,0.57,22.67,1.25,5.97,0.00,1.82,19.298,57,11,180.149.134.17,中国,北京, 电信,19
2013-02-27 17:51:35.776298,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,ss3w.com,ss3w.com,广东铁通TOPn网站,0,30,162.46,263.95,0.59,103.12,0.83,4.89,0.00,1.22,48.889,90,44,205.178.189.129,美国,NULL, 其它运营商,30
2013-02-27 17:51:38.157248,广东铁通4-zhdx(hyhr)电信出口,222.50.124.14,NULL,QQ空间,www.qzone.qq.com,网页类,25,30,3.76,8.87,0.57,3.07,2.78,10.13,0.00,3.81,83.333,90,75,112.90.143.191,中国,广东, 联通,30
2013-02-27 17:51:45.724410,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,xcy8.com,xcy8.com,广东铁通TOPn网站,0,30,4.63,42.09,0.59,7.33,3.06,50.77,0.00,9.28,0.000,90,0,121.10.173.39,中国,广东, 电信,30
2013-02-27 17:51:52.378247,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,zhekouku.cn,zhekouku.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,58.32.45.49,中国,上海, 电信,0
2013-02-27 17:51:53.326767,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,sohu.com.cn,sohu.com.cn,广东铁通TOPn网站,2,30,2.83,7.94,0.60,2.66,1.58,5.46,0.00,2.08,83.333,90,75,61.135.181.176,中国,北京, 联通,30
2013-02-27 17:51:53.327071,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,pcpop.com,pcpop.com,广东铁通TOPn网站,0,10,26.81,37.43,0.65,14.71,0.42,3.26,0.00,0.95,0.000,30,0,59.151.37.230,中国,北京, 其它运营商,10
2013-02-27 17:51:56.229226,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,mop.com,mop.com,广东铁通TOPn网站,9,20,36.17,241.03,0.74,56.89,6.91,96.97,0.00,23.36,20.000,60,12,211.100.39.135,中国,北京, 电信,20
2013-02-27 17:51:57.749226,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,网易,www.163.com,网页类,4,12,28.96,81.59,0.56,26.17,9.60,53.45,0.00,18.49,8.333,36,3,223.87.1.59,中国,四川, 移动,12
2013-02-27 17:52:09.559797,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,pc120.com,pc120.com,广东铁通TOPn网站,9,22,27.25,60.12,0.57,24.24,1.56,3.93,0.00,1.18,10.606,66,7,114.112.68.163,中国,江苏, 移动,22
2013-02-27 17:52:11.755765,广东铁通4-hazlt01(lzk)联通出口,222.50.124.62,NULL,qq邮箱,www.mail.qq.com,网页类,5,11,6.18,31.10,0.58,8.36,9.72,80.73,0.00,25.12,12.121,33,4,120.196.210.104,中国,广东, 移动,11
2013-02-27 17:52:16.559237,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,3g.cn,3g.cn,广东铁通TOPn网站,1,10,3.83,7.11,0.61,2.18,0.64,2.69,0.00,0.94,0.000,30,0,183.232.11.166,中国,广东, 移动,10
2013-02-27 17:52:17.315047,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,kugou.com,kugou.com,广东铁通TOPn网站,0,9,7.07,14.94,0.56,5.52,0.84,4.39,0.00,1.36,0.000,27,0,113.106.27.252,中国,广东, 电信,9
2013-02-27 17:52:21.122256,广东铁通3-hzdx02(hyhr)电信出口,222.50.124.10,NULL,QQ空间,www.qzone.qq.com,网页类,0,30,3.66,13.91,0.67,5.13,1.29,5.86,0.00,2.29,83.333,90,75,112.90.143.191,中国,广东, 联通,30
2013-02-27 17:52:21.780442,广东铁通5-fjlt01(zcyx)联通出口,222.50.124.86,NULL,优酷,www.youku.com,网页类,0,7,20.38,35.96,0.57,14.56,1.80,5.53,0.00,1.86,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-27 17:52:30.774310,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,和讯网,www.hexun.com,网页类,6,13,23.99,31.38,0.54,11.67,0.17,1.34,0.00,0.35,0.000,39,0,219.239.236.199,中国,北京, 电信,13
2013-02-27 17:52:31.717728,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,天空软件站,www.skycn.com,下载类,0,30,1.86,4.62,0.61,1.63,0.47,0.98,0.00,0.41,86.667,90,78,125.39.78.230,中国,天津, 联通,30
2013-02-27 17:52:35.824697,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,wingdns.com,wingdns.com,广东铁通TOPn网站,1,30,2.34,8.52,0.64,1.68,0.19,1.39,0.00,0.29,0.000,90,0,61.164.110.173,中国,浙江, 电信,30
2013-02-27 17:52:50.203182,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,cbsi.com.cn,cbsi.com.cn,广东铁通TOPn网站,0,30,2.11,8.39,0.57,1.37,0.23,1.17,0.00,0.27,0.000,90,0,118.67.124.252,中国,北京, 其它运营商,30
2013-02-27 17:52:52.111886,广东铁通6-gzdx01(shrs)电信出口,222.50.124.130,NULL,和讯网,www.hexun.com,网页类,0,13,30.16,43.23,0.61,15.69,0.16,1.16,0.00,0.30,0.000,39,0,219.239.236.199,中国,北京, 电信,13
2013-02-27 17:52:54.756429,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,kuaipan.cn,kuaipan.cn,广东铁通TOPn网站,0,30,2.36,7.04,0.57,2.70,0.28,0.94,0.00,0.39,86.667,90,78,114.112.66.22,中国,江苏, 移动,30
2013-02-27 17:52:56.005780,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,gexing.com,gexing.com,广东铁通TOPn网站,4,17,6.25,36.27,0.63,11.51,0.96,6.79,0.00,2.21,54.902,51,28,122.225.115.212,中国,浙江, 电信,17
2013-02-27 17:52:57.307252,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,黑龙江联通,www.hl.cnc.cn,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,97.118.101.32,美国,NULL, 其它运营商,0
2013-02-27 17:53:03.013414,广东铁通5-yxzydx(ct)电信出口,222.50.124.42,NULL,微博,www.weibo.com,网页类,0,30,2.89,8.89,0.56,3.09,1.06,2.58,0.00,1.14,83.333,90,75,180.149.134.17,中国,北京, 电信,30
2013-02-27 17:53:09.227126,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,china.com,china.com,广东铁通TOPn网站,0,16,30.90,106.26,0.62,29.81,10.26,88.96,0.00,23.89,2.083,48,1,221.194.139.60,中国,河北, 联通,16
2013-02-27 17:53:12.172956,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,2nike.org,2nike.org,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-27 17:53:21.840697,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,微博,www.weibo.com,网页类,0,19,27.91,56.30,0.59,22.84,0.46,2.68,0.00,0.67,19.298,57,11,180.149.134.17,中国,北京, 电信,19
2013-02-27 17:53:22.732881,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,idreamsky.com,idreamsky.com,广东铁通TOPn网站,0,17,4.45,10.96,0.61,4.56,0.48,1.62,0.00,0.64,64.706,51,33,124.172.236.21,中国,广东, 铁通,17
2013-02-27 17:53:23.227751,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,tieyou.com,tieyou.com,广东铁通TOPn网站,0,21,6.98,33.30,0.55,10.94,1.10,6.83,0.00,2.19,61.905,63,39,114.80.202.113,中国,上海, 电信,21
2013-02-27 17:53:26.398889,广东铁通3-hzdx02(hyhr)电信出口,222.50.124.10,NULL,环球网,www.huanqiu.com,网页类,29,19,20.99,55.73,0.57,23.96,0.48,2.38,0.00,0.76,5.263,57,3,125.39.187.20,中国,天津, 联通,19
2013-02-27 17:53:28.505886,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,57.net,57.net,广东铁通TOPn网站,0,30,4.13,10.73,0.59,4.67,1.51,4.47,0.00,2.09,90.000,90,81,61.160.234.11,中国,江苏, 电信,30
2013-02-27 17:53:31.960939,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,3393.com,3393.com,广东铁通TOPn网站,0,30,2.70,11.01,0.58,2.26,1.26,29.29,0.00,5.22,0.000,90,0,121.10.173.39,中国,广东, 电信,30
2013-02-27 17:53:33.063052,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,v-56.com,v-56.com,广东铁通TOPn网站,0,30,2.49,21.40,0.62,3.60,1.06,28.08,0.00,5.02,0.000,90,0,59.32.180.16,中国,广东, 电信,30
2013-02-27 17:53:34.955193,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,100bt.com,100bt.com,广东铁通TOPn网站,0,16,3.45,10.97,0.59,4.12,0.33,1.72,0.00,0.54,50.000,48,24,113.105.158.142,中国,广东, 电信,16
2013-02-27 17:53:40.896830,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,digieq.com,digieq.com,广东铁通TOPn网站,0,30,3.49,10.81,0.59,4.25,0.74,1.61,0.00,0.72,86.667,90,78,219.232.240.148,中国,北京, 其它运营商,30
2013-02-27 17:53:42.417269,广东铁通5-shdx(cdsj)电信出口,222.50.124.18,NULL,优酷,www.youku.com,网页类,0,7,16.98,30.31,0.57,12.99,0.56,1.86,0.00,0.62,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-27 17:53:50.132402,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,irs09.com,irs09.com,广东铁通TOPn网站,0,30,2.98,7.04,0.60,2.89,0.44,0.85,0.00,0.33,90.000,90,81,114.112.32.237,中国,江苏, 移动,30
2013-02-27 17:53:53.000060,广东铁通5-fjlt01(zcyx)联通出口,222.50.124.86,NULL,环球网,www.huanqiu.com,网页类,41,19,23.74,59.75,0.57,24.53,0.82,3.95,0.00,1.22,5.263,57,3,125.39.187.20,中国,天津, 联通,19
2013-02-27 17:53:55.898299,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,tom.com,tom.com,广东铁通TOPn网站,0,18,11.20,59.21,0.56,21.49,0.52,1.52,0.00,0.61,66.667,54,36,202.108.12.62,中国,北京, 联通,18
2013-02-27 17:53:57.792729,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,tudou.com,tudou.com,广东铁通TOPn网站,0,17,28.33,60.94,0.51,27.30,0.53,2.93,0.00,0.79,21.569,51,11,123.126.98.173,中国,北京, 联通,17
2013-02-27 17:53:58.500592,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,2nike.org,2nike.org,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,184.1.239.182,美国,NULL, 其它运营商,0
2013-02-27 17:54:01.707489,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,autohome.com.cn,autohome.com.cn,广东铁通TOPn网站,0,19,8.73,53.21,0.79,17.03,0.49,2.37,0.00,0.80,57.895,57,33,219.148.35.250,中国,河北, 电信,19
2013-02-27 17:54:03.311792,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,cehuan.com,cehuan.com,广东铁通TOPn网站,0,19,20.42,39.80,0.56,15.26,1.62,10.10,0.00,2.80,15.789,57,9,59.57.13.212,中国,福建, 电信,19
2013-02-27 17:54:03.965245,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,优酷,www.youku.com,网页类,0,7,17.36,31.96,0.57,13.46,1.24,5.32,0.00,1.85,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-27 17:54:08.341304,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,kuwo.cn,kuwo.cn,广东铁通TOPn网站,15,30,2.45,11.36,0.58,2.09,1.20,23.00,0.00,4.24,0.000,90,0,221.238.18.58,中国,天津, 电信,30
2013-02-27 17:54:11.411577,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,qplus.com,qplus.com,广东铁通TOPn网站,0,14,9.98,16.89,0.58,5.05,2.31,15.63,0.00,3.81,0.000,42,0,112.95.242.171,中国,广东, 联通,14
2013-02-27 17:54:17.254796,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,5599.com,5599.com,广东铁通TOPn网站,0,10,25.62,45.02,0.54,14.54,0.73,5.42,0.00,1.59,0.000,30,0,115.182.2.63,中国,北京, 移动,10
2013-02-27 17:54:22.256997,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,黑龙江联通,www.hl.cnc.cn,网页类,0,30,1.82,6.36,0.57,1.99,0.80,4.19,0.00,1.43,76.667,90,69,221.212.213.106,中国,黑龙江, 联通,30
2013-02-27 17:54:22.740667,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,土豆网,www.tudou.com,网页类,12,18,27.36,95.57,0.51,29.25,1.05,7.55,0.00,2.03,20.370,54,11,123.126.98.147,中国,北京, 联通,18
2013-02-27 17:54:31.470995,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,57.net,57.net,广东铁通TOPn网站,0,30,2.48,18.96,0.62,3.13,1.11,28.70,0.00,5.13,0.000,90,0,61.160.234.11,中国,江苏, 电信,30
2013-02-27 17:54:35.948570,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,cctv,www.cctv.com,网页类,0,11,17.74,41.62,0.68,17.07,0.63,5.06,0.00,1.42,0.000,33,0,122.70.142.160,中国,北京, 铁通,11
2013-02-27 17:54:43.720337,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,jrjimg.cn,jrjimg.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,13.10.46.99,美国,NULL, 其它运营商,0
2013-02-27 17:54:44.126475,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,小说阅读网,www.readnovel.com,网页类,4,16,11.05,53.61,0.54,19.13,1.20,6.30,0.00,2.29,62.500,48,30,60.210.23.74,中国,山东, 联通,16
2013-02-27 17:54:44.166150,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,mop.com,mop.com,广东铁通TOPn网站,0,19,9.73,44.82,0.59,14.45,7.02,51.69,0.00,16.90,57.895,57,33,211.100.39.136,中国,北京, 电信,19
2013-02-27 17:54:51.962800,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,pconline.com.cn,pconline.com.cn,广东铁通TOPn网站,0,19,6.35,27.41,0.56,8.70,5.13,39.33,0.00,12.93,57.895,57,33,219.136.245.40,中国,广东, 电信,19
2013-02-27 17:54:55.569474,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,糗事百科,www.qiushibaike.com,网页类,1,13,25.12,50.63,0.60,20.12,7.51,36.54,0.00,10.78,5.128,39,2,183.203.15.209,中国,山西, 移动,13
2013-02-27 17:54:56.596176,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,广州妈妈网,www.gzmama.com,网页类,1,16,5.74,21.75,0.58,7.71,0.29,1.22,0.00,0.42,62.500,48,30,58.248.62.34,中国,广东, 联通,16
2013-02-27 17:55:02.792037,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,qzoneapp.com,qzoneapp.com,广东铁通TOPn网站,0,16,5.90,19.90,0.58,7.10,0.84,3.80,0.00,1.36,62.500,48,30,58.251.150.154,中国,广东, 联通,16
2013-02-27 17:55:04.203786,广东铁通2-gzlt01（hxpt）联通出口,222.50.124.114,NULL,广州妈妈网,www.gzmama.com,网页类,1,14,4.45,9.54,0.62,4.12,0.99,4.49,0.00,1.75,64.286,42,27,58.248.62.22,中国,广东, 联通,14
2013-02-27 17:55:04.795129,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,57.net,57.net,广东铁通TOPn网站,0,30,1.93,3.84,0.58,0.79,0.43,4.49,0.00,1.05,0.000,90,0,61.160.234.11,中国,江苏, 电信,30
2013-02-27 17:55:06.017034,广东铁通6-gzdx01(shrs)电信出口,222.50.124.130,NULL,工商银行,www.icbc.com.cn,网页类,13,19,27.01,90.17,0.59,27.58,1.98,13.12,0.00,3.75,10.526,57,6,113.31.42.29,中国,北京, 其它运营商,19
2013-02-27 17:55:11.262411,广东铁通4-zhdx(hyhr)电信出口,222.50.124.14,NULL,黑龙江联通,www.hl.cnc.cn,网页类,1,17,32.58,91.16,0.60,33.13,1.13,8.34,0.00,2.09,0.000,51,0,221.212.213.106,中国,黑龙江, 联通,17
2013-02-27 17:55:17.610512,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,ad-plus.cn,ad-plus.cn,广东铁通TOPn网站,0,30,3.83,51.29,0.74,8.92,4.21,112.84,0.00,20.25,0.000,90,0,220.181.20.30,中国,北京, 电信,30
2013-02-27 17:55:17.623695,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,zhekouku.cn,zhekouku.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,32.32.32.32,美国,NULL, 其它运营商,0
2013-02-27 17:55:21.920631,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,27.91,42.67,0.59,16.90,0.23,1.40,0.00,0.40,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:55:24.014483,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,广州妈妈网,www.gzmama.com,网页类,0,16,5.79,19.63,0.60,7.17,0.48,1.31,0.00,0.54,62.500,48,30,58.248.62.30,中国,广东, 联通,16
2013-02-27 17:55:28.620831,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,广州网,www.020.com,网页类,0,15,9.61,92.25,0.59,22.28,0.32,2.02,0.00,0.57,0.000,45,0,120.31.61.171,中国,广东, 铁通,15
2013-02-27 17:55:31.498701,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,readnovel.com,readnovel.com,广东铁通TOPn网站,0,13,24.68,36.15,0.61,12.14,0.32,1.95,0.00,0.54,0.000,39,0,118.244.198.2,中国,吉林, 铁通,13
2013-02-27 17:55:35.505868,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,新浪,www.sina.com.cn,网页类,5,8,20.88,38.36,0.65,17.33,0.43,1.59,0.00,0.60,0.000,24,0,211.98.132.65,中国,北京, 铁通,8
2013-02-27 17:55:39.334152,广东铁通2-gzlt01（hxpt）联通出口,222.50.124.114,NULL,工商银行,www.icbc.com.cn,网页类,0,18,53.65,127.76,0.62,55.57,0.47,1.89,0.00,0.54,5.556,54,3,125.39.39.42,中国,天津, 联通,18
2013-02-27 17:55:47.904262,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,kuai8.com,kuai8.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,32.48.32.49,美国,NULL, 其它运营商,0
2013-02-27 17:55:57.860219,广东铁通2-gzlt01（hxpt）联通出口,222.50.124.114,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,23.11,37.24,0.63,12.80,0.22,1.05,0.00,0.29,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:55:58.542044,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,淘宝网,www.taobao.com,网页类,5,8,18.71,32.14,0.61,13.47,0.26,1.14,0.00,0.37,12.500,24,3,122.72.35.241,中国,中国NDC, 铁通,8
2013-02-27 17:56:02.359427,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,小说阅读网,www.readnovel.com,网页类,2,30,3.46,9.16,0.60,3.48,2.02,5.47,0.00,2.24,86.667,90,78,60.210.23.74,中国,山东, 联通,30
2013-02-27 17:56:04.395063,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,kugou.com,kugou.com,广东铁通TOPn网站,4,9,9.34,29.02,0.56,9.15,4.18,21.98,0.00,7.33,0.000,27,0,113.106.27.244,中国,广东, 电信,9
2013-02-27 17:56:06.967412,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,kejet.net,kejet.net,广东铁通TOPn网站,0,18,5.48,25.23,0.60,8.33,0.25,1.30,0.00,0.40,55.556,54,30,122.226.122.236,中国,浙江, 电信,18
2013-02-27 17:56:07.175184,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,QQ空间,www.qzone.qq.com,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,1.0.0.0,澳大利亚,NULL, 其它运营商,0
2013-02-27 17:56:14.211311,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,babytree.com,babytree.com,广东铁通TOPn网站,15,30,3.21,26.44,0.57,4.76,2.05,37.93,0.00,6.97,0.000,90,0,124.238.250.203,中国,河北, 电信,30
2013-02-27 17:56:14.696969,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,qq邮箱,www.mail.qq.com,网页类,6,11,5.90,25.70,0.70,6.95,7.33,56.90,0.00,16.66,12.121,33,4,120.196.210.104,中国,广东, 移动,11
2013-02-27 17:56:21.278059,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,1360.cn,1360.cn,广东铁通TOPn网站,0,12,28.60,43.25,0.61,15.56,0.53,4.68,0.00,1.31,8.333,36,3,58.68.151.179,中国,北京, 移动,12
