结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-02-26 22:20:19.088367,222.50.124.50,NULL,kuwo.cn,广东铁通TOPn网站,0.43,120.01,138.64,1114.42,5711.08,8566.66,18209.19,47.27,49.6,100.00,93.75,100.00,93.75,100.00,221.238.18.57,中国,天津, 电信,270.0,260.9,200,32,32
2013-02-26 22:20:22.200486,222.50.124.54,NULL,bet007.com,广东铁通TOPn网站,0.27,11.11,11.72,94.73,6594.58,16096.27,16195.26,153.36,71.5,100.00,93.75,100.00,93.75,100.00,61.143.225.118,中国,广东, 电信,1011.4,1233.6,301,48,48
2013-02-26 22:20:27.706802,222.50.124.54,NULL,pc120.com,广东铁通TOPn网站,0.49,59.83,60.58,259.76,129.87,259.76,259.76,6.77,62.0,100.00,100.00,100.00,100.00,100.00,114.112.68.163,中国,江苏, 移动,0.9,0.5,301,2,2
2013-02-26 22:20:27.861979,123.65.232.142,NULL,www.jiayuan.com,网页类,0.24,33.24,43.05,145.16,4701.92,6347.49,6927.33,42.48,60.2,100.00,100.00,100.00,100.00,100.00,59.151.18.32,中国,北京, 其它运营商,199.7,186.3,200,32,32
2013-02-26 22:20:28.941081,222.50.124.34,NULL,www.kankan.com,网页类,0.26,2.75,128.38,491.17,3077.83,2661.46,4134.60,167.21,79.1,100.00,100.00,100.00,100.00,100.00,61.235.96.93,中国,广东, 铁通,514.6,497.5,200,50,57
2013-02-26 22:20:35.459190,222.50.124.34,NULL,www.sina.com.cn,网页类,0.43,36.98,37.52,266.96,8180.27,19752.80,20991.08,76.13,56.1,100.00,98.92,100.00,98.92,100.00,211.98.132.66,中国,北京, 铁通,622.8,591.0,200,50,93
2013-02-26 22:20:42.438858,222.50.124.50,NULL,hao123.com,广东铁通TOPn网站,0.23,57.43,58.04,339.85,1060.03,1379.87,1500.73,126.39,77.4,100.00,100.00,100.00,100.00,100.00,123.125.114.224,中国,北京, 其它运营商,134.0,130.2,302,11,11
2013-02-26 22:20:50.425228,222.50.124.70,NULL,admaster.com.cn,广东铁通TOPn网站,0.50,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,58.215.168.155,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:20:51.623000,222.50.124.102,NULL,www.readnovel.com,网页类,0.49,48.35,48.97,147.10,2829.26,3659.12,3988.38,111.51,68.3,100.00,100.00,100.00,100.00,100.00,218.60.54.29,中国,辽宁, 联通,315.5,306.1,200,28,28
2013-02-26 22:20:52.586916,222.50.124.26,NULL,wps.cn,广东铁通TOPn网站,0.22,29.84,29.95,266.13,5922.90,6965.67,7097.88,34.20,53.3,100.00,100.00,100.00,100.00,100.00,219.239.93.145,中国,北京, 移动,202.5,198.3,302,13,13
2013-02-26 22:20:54.569899,222.50.124.130,NULL,www.qzone.qq.com,网页类,0.51,6.16,11.90,21.57,125.80,211.51,211.51,207.40,91.1,100.00,100.00,100.00,100.00,100.00,112.90.140.193,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-26 22:20:56.088867,222.50.124.114,NULL,www.readnovel.com,网页类,0.48,50.24,50.73,152.44,8589.33,12256.96,12902.46,36.72,48.8,100.00,100.00,100.00,100.00,100.00,218.60.54.22,中国,辽宁, 联通,315.4,306.1,200,28,28
2013-02-26 22:21:01.343335,222.50.124.70,NULL,www.163.com,网页类,0.26,81.78,935.26,4080.67,26920.69,28663.17,31414.74,22.56,23.4,100.00,89.29,100.00,89.29,0.00,223.87.1.58,中国,四川, 移动,607.3,580.3,200,50,84
2013-02-26 22:21:07.784618,222.50.124.54,NULL,www.qzone.qq.com,网页类,0.50,6.69,7.70,18.03,103.22,170.82,170.82,252.77,93.2,100.00,100.00,100.00,100.00,100.00,112.90.143.191,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-26 22:21:08.002443,222.50.124.110,NULL,360.cn,广东铁通TOPn网站,0.51,54.63,55.73,864.08,1896.59,2347.88,2347.88,74.63,63.3,100.00,100.00,100.00,100.00,100.00,125.39.100.74,中国,天津, 联通,141.5,139.3,200,7,7
2013-02-26 22:21:11.259263,222.50.124.70,NULL,kejet.net,广东铁通TOPn网站,0.45,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.226.122.236,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:21:13.417317,222.50.124.26,NULL,www.taobao.com,网页类,0.17,32.18,34.37,237.97,4273.24,6450.51,7134.62,242.84,82.6,100.00,100.00,100.00,100.00,100.00,122.72.7.251,中国,中国NDC, 铁通,1037.7,1530.4,200,50,106
2013-02-26 22:21:19.183562,222.50.124.90,NULL,youku.com,广东铁通TOPn网站,0.44,23.95,24.66,251.54,6262.41,8195.25,8947.89,150.64,71.1,100.00,100.00,100.00,100.00,100.00,202.102.81.234,中国,江苏, 电信,943.4,919.1,302,50,84
2013-02-26 22:21:25.192823,222.50.124.106,NULL,https://play.google.com/store,网页类,0.51,343.69,317.35,776.82,787.38,2196.49,2196.49,54.50,52.7,100.00,45.45,100.00,12.82,0.00,74.125.235.201,美国,NULL, 其它运营商,42.9,30.4,200,11,39
2013-02-26 22:21:27.737408,222.50.124.22,NULL,www.poco.cn,网页类,0.51,51.37,57.88,275.21,40327.56,48385.47,48385.47,25.34,35.0,100.00,96.92,100.00,64.29,0.00,218.59.209.165,中国,山东, 联通,1022.1,1255.1,200,50,98
2013-02-26 22:21:29.216770,222.50.124.62,NULL,www.huanqiu.com,网页类,0.48,55.38,55.76,279.18,6172.89,7697.30,8100.94,36.43,51.5,100.00,77.78,100.00,77.78,0.00,113.31.42.20,中国,北京, 其它运营商,224.9,214.6,200,36,36
2013-02-26 22:21:29.645944,222.50.124.2,NULL,irs09.com,广东铁通TOPn网站,0.25,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,114.112.32.233,中国,江苏, 移动,NULL,0.2,403,1,1
2013-02-26 22:21:30.358097,222.50.124.2,NULL,autohome.com.cn,广东铁通TOPn网站,0.45,1.14,5042.41,6139.33,20541.95,20745.56,21160.76,44.54,32.0,100.00,100.00,100.00,100.00,100.00,219.148.35.250,中国,河北, 电信,914.9,892.3,301,50,58
2013-02-26 22:21:32.180939,222.50.124.70,NULL,qqopenapp.com,广东铁通TOPn网站,0.45,0.76,240.58,241.79,245.33,248.75,248.75,15.67,54.9,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-02-26 22:21:32.703963,222.50.124.90,NULL,it168.com,广东铁通TOPn网站,0.53,30.01,30.01,60.55,30.01,60.55,60.55,13.28,64.2,100.00,50.00,100.00,50.00,0.00,223.202.33.211,中国,北京, 移动,0.4,0.2,301,2,2
2013-02-26 22:21:36.529555,222.50.124.50,NULL,iqiyi.com,广东铁通TOPn网站,0.49,32.76,33.43,298.11,1274.32,1774.19,1903.65,285.55,89.6,100.00,100.00,100.00,100.00,100.00,202.108.14.55,中国,北京, 联通,363.9,360.3,301,11,11
2013-02-26 22:21:47.939593,222.50.124.54,NULL,itc.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:21:47.986159,222.50.124.2,NULL,kuaiwan.com,广东铁通TOPn网站,0.46,1.20,3108.98,3783.78,29611.38,36655.06,38482.63,28.70,23.0,100.00,97.37,100.00,97.37,0.00,122.225.115.167,中国,浙江, 电信,849.9,822.7,302,50,76
2013-02-26 22:21:49.653226,222.50.124.26,NULL,kandian.com,广东铁通TOPn网站,0.25,125.06,125.09,553.72,6776.22,11880.57,12526.93,80.43,54.6,100.00,98.61,100.00,98.61,100.00,123.126.53.254,中国,北京, 联通,545.0,520.4,302,50,72
2013-02-26 22:21:50.545207,222.50.124.110,NULL,qidian.com,广东铁通TOPn网站,0.25,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,202.102.58.214,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:21:51.394217,222.50.124.2,NULL,88210212.com,广东铁通TOPn网站,0.25,1.17,30.92,33.77,921.54,934.19,966.98,191.33,87.6,100.00,100.00,100.00,100.00,100.00,113.106.18.148,中国,广东, 电信,176.3,172.8,200,13,13
2013-02-26 22:21:52.156928,222.50.124.110,NULL,www.onlinedown.net,下载类,0.26,37.47,38.56,266.80,12904.31,22114.22,23852.63,81.34,56.9,100.00,100.00,100.00,100.00,100.00,221.130.12.61,中国,江苏, 移动,1049.7,1707.7,200,50,221
2013-02-26 22:21:52.561005,222.50.124.26,NULL,wingdns.com,广东铁通TOPn网站,0.26,3029.31,122.08,3234.31,1425.06,4737.00,4797.38,38.67,40.8,100.00,100.00,100.00,100.00,100.00,61.164.110.173,中国,浙江, 电信,55.1,51.0,200,11,11
2013-02-26 22:21:52.696380,222.50.124.70,NULL,gtimg.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:21:55.923028,222.50.124.90,NULL,qihoo.com,广东铁通TOPn网站,0.47,112.47,114.42,340.19,698.12,949.78,949.78,17.22,54.0,100.00,100.00,100.00,100.00,100.00,61.55.181.124,中国,河北, 联通,12.0,10.8,200,3,3
2013-02-26 22:22:13.720425,222.50.124.70,NULL,10086.cn,广东铁通TOPn网站,0.26,45.32,47.03,92.61,144.04,281.68,281.68,37.31,63.1,100.00,100.00,100.00,100.00,100.00,218.206.191.70,中国,北京, 移动,5.4,4.4,200,3,3
2013-02-26 22:22:18.207836,222.50.124.26,NULL,www.pconline.com.cn,网页类,0.49,22.11,35.01,320.76,8483.56,9158.86,9622.18,85.30,62.0,100.00,100.00,100.00,100.00,100.00,210.21.118.120,中国,广东, 联通,723.7,696.4,200,50,60
2013-02-26 22:22:18.354334,222.50.124.90,NULL,2345.com,广东铁通TOPn网站,0.48,35.37,41.90,186.29,528.44,823.46,823.47,75.65,68.4,100.00,61.54,100.00,61.54,0.00,211.151.66.100,中国,北京, 联通,40.0,37.3,200,13,13
2013-02-26 22:22:21.394470,222.50.124.110,NULL,sohu.com,广东铁通TOPn网站,0.26,56.01,55.92,367.03,6337.22,7587.45,8219.95,49.82,57.0,100.00,81.82,100.00,81.82,0.00,61.135.181.175,中国,北京, 联通,315.7,297.4,302,50,66
2013-02-26 22:22:23.675220,222.50.124.54,NULL,www.readnovel.com,网页类,0.51,69.20,68.63,276.44,6474.43,8463.72,8835.86,48.66,56.1,100.00,100.00,100.00,100.00,100.00,60.5.252.203,中国,河北, 联通,315.1,305.8,200,27,27
2013-02-26 22:22:23.952941,222.50.124.14,NULL,www.readnovel.com,网页类,0.49,137.26,137.67,550.23,10224.27,12509.00,12894.73,30.86,37.5,100.00,100.00,100.00,100.00,100.00,60.5.252.203,中国,河北, 联通,315.5,306.1,200,28,28
2013-02-26 22:22:29.314090,222.50.124.26,NULL,sinaimg.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:22:31.972253,222.50.124.2,NULL,ad-plus.cn,广东铁通TOPn网站,0.25,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,220.181.20.30,中国,北京, 电信,NULL,0.6,403,1,1
2013-02-26 22:22:34.144087,222.50.124.70,NULL,51yes.com,广东铁通TOPn网站,0.50,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,119.147.114.19,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:22:35.617375,222.50.124.110,NULL,dxsvr.com,广东铁通TOPn网站,0.20,55.61,55.58,111.88,56.07,111.88,111.88,14.42,62.6,100.00,100.00,100.00,100.00,100.00,119.161.213.143,中国,北京, 其它运营商,0.8,0.6,200,1,1
2013-02-26 22:22:36.193024,222.50.124.54,NULL,163.com,广东铁通TOPn网站,0.26,42.76,42.47,1246.29,26909.73,32233.89,34679.14,27.08,37.1,100.00,100.00,100.00,98.82,0.00,123.58.180.7,中国,浙江, 移动,728.8,713.3,301,50,85
2013-02-26 22:22:39.988099,222.50.124.90,NULL,baidu-2img.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:22:41.619334,222.50.124.50,NULL,baidu-2img.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:22:53.987301,222.50.124.2,NULL,2345.com,广东铁通TOPn网站,0.21,36.28,42.02,190.41,1231.66,1404.81,1517.51,74.87,66.2,100.00,100.00,100.00,100.00,100.00,211.151.66.100,中国,北京, 联通,92.2,88.0,200,13,13
2013-02-26 22:22:57.927177,222.50.124.110,NULL,allyes.com,广东铁通TOPn网站,0.45,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.246.18.251,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:22:58.569876,222.50.124.82,NULL,www.qiushibaike.com,网页类,0.45,57.98,68.89,247.07,2431.51,3260.26,3600.38,202.55,81.5,100.00,100.00,100.00,100.00,100.00,183.203.15.209,中国,山西, 移动,492.5,485.2,200,23,23
2013-02-26 22:22:58.736369,222.50.124.50,NULL,37wan.com,广东铁通TOPn网站,0.48,25.68,26.64,196.09,3041.02,3684.02,3833.42,200.49,82.8,100.00,100.00,100.00,100.00,100.00,219.129.216.157,中国,广东, 电信,609.7,589.7,301,50,73
2013-02-26 22:23:00.858237,222.50.124.54,NULL,sina.com.cn,广东铁通TOPn网站,0.26,63.20,63.91,358.46,7942.75,31218.09,32601.14,78.97,54.8,100.00,100.00,100.00,100.00,0.00,202.108.33.60,中国,北京, 其它运营商,627.3,594.8,301,50,94
2013-02-26 22:23:08.976836,222.50.124.50,NULL,pengyou.com,广东铁通TOPn网站,0.26,28.49,32.46,468.21,394.35,695.56,695.56,73.74,69.3,100.00,100.00,100.00,100.00,100.00,120.204.201.194,中国,上海, 移动,29.1,26.0,302,9,9
2013-02-26 22:23:10.668896,222.50.124.26,NULL,china.com,广东铁通TOPn网站,0.25,130.99,144.81,801.73,15522.63,20015.52,20670.64,66.72,39.5,100.00,100.00,100.00,100.00,100.00,221.194.139.60,中国,河北, 联通,1035.6,1067.7,200,50,97
2013-02-26 22:23:10.669372,222.50.124.26,NULL,yngxxx.com,广东铁通TOPn网站,0.54,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,113.107.108.37,中国,广东, 电信,NULL,0.0,400,1,1
2013-02-26 22:23:16.720284,222.50.124.18,NULL,www.apple.com,网页类,0.51,64.33,65.23,130.06,2335.07,3346.29,3599.56,206.26,81.8,100.00,100.00,100.00,100.00,100.00,96.16.237.15,美国,NULL, 其它运营商,481.6,471.0,200,31,31
2013-02-26 22:23:17.694640,222.50.124.86,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.48,24.08,181.90,256.88,1631.74,1929.08,2092.73,102.47,64.7,100.00,100.00,100.00,100.00,100.00,122.72.120.242,中国,中国NDC, 铁通,167.2,160.7,200,18,18
2013-02-26 22:23:22.891910,222.50.124.50,NULL,soso.com,广东铁通TOPn网站,0.51,133.44,133.29,497.64,716.61,1159.04,1159.04,21.78,51.8,100.00,100.00,100.00,100.00,100.00,61.135.167.27,中国,北京, 联通,15.6,14.4,302,4,4
2013-02-26 22:23:25.165277,222.50.124.110,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.26,32.56,139.06,272.49,1450.54,4779.10,4901.94,115.27,67.6,100.00,100.00,100.00,100.00,100.00,122.72.120.242,中国,中国NDC, 铁通,167.2,160.7,200,18,18
2013-02-26 22:23:26.446853,222.50.124.94,NULL,www.readnovel.com,网页类,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:23:28.957403,222.50.124.106,NULL,www.readnovel.com,网页类,0.67,47.88,48.22,193.27,2931.65,3688.93,4090.75,107.60,68.2,100.00,100.00,100.00,100.00,100.00,60.5.252.212,中国,河北, 联通,315.5,306.1,200,28,28
2013-02-26 22:23:38.528192,222.50.124.70,NULL,tudou.com,广东铁通TOPn网站,0.67,48.77,74.17,456.08,817.51,674.31,1125.27,323.39,89.9,100.00,5.37,100.00,5.37,0.00,123.126.98.173,中国,北京, 联通,264.4,261.9,301,50,149
2013-02-26 22:23:38.917336,222.50.124.50,NULL,paipai.com,广东铁通TOPn网站,0.51,4.98,4.96,17.94,465.64,3659.68,3708.22,399.70,94.3,100.00,100.00,100.00,100.00,100.00,14.17.32.170,中国,广东, 电信,186.1,182.0,301,15,15
2013-02-26 22:23:41.943639,222.50.124.10,NULL,www.skycn.com,下载类,0.26,64.84,64.80,388.57,6092.48,7543.17,8020.64,61.06,56.9,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,372.0,363.5,200,28,28
2013-02-26 22:23:42.687795,222.50.124.110,NULL,ppweb.com.cn,广东铁通TOPn网站,0.26,28.72,28.96,57.93,28.96,57.93,57.93,13.08,64.3,100.00,50.00,100.00,50.00,0.00,122.11.35.98,中国,北京, 移动,0.4,0.2,301,2,2
2013-02-26 22:23:47.282538,222.50.124.90,NULL,cbsi.com.cn,广东铁通TOPn网站,0.27,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,118.67.124.252,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-02-26 22:23:52.222133,222.50.124.26,NULL,SERVICE.TOOLS.SDO.COM,广东铁通TOPn网站,0.25,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.226.73.171,中国,浙江, 电信,NULL,0.2,404,1,1
2013-02-26 22:23:56.377487,222.50.124.2,NULL,tanx.com,广东铁通TOPn网站,0.26,26.91,28.52,112.26,1186.98,1554.48,1882.60,323.69,90.8,100.00,100.00,100.00,100.00,100.00,110.75.21.51,中国,浙江, 移动,384.2,374.5,302,26,26
2013-02-26 22:24:02.641782,222.50.124.58,NULL,www.icbc.com.cn,网页类,0.49,124.08,124.44,249.00,251.14,549.08,549.08,21.12,54.2,100.00,100.00,100.00,100.00,100.00,125.39.39.42,中国,天津, 联通,5.3,4.2,200,3,3
2013-02-26 22:24:05.210872,222.50.124.110,NULL,yx186.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:24:09.955288,222.50.124.82,NULL,www.huanqiu.com,网页类,0.49,163.52,4573.01,6208.21,10625.92,12112.19,12765.74,21.12,32.7,100.00,77.14,100.00,77.14,0.00,113.31.42.20,中国,北京, 其它运营商,224.4,214.3,200,35,35
2013-02-26 22:24:17.880166,222.50.124.70,NULL,v-56.com,广东铁通TOPn网站,0.19,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,59.32.180.16,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:24:24.650635,222.50.124.34,NULL,www.huanqiu.com,网页类,0.24,53.45,54.26,269.20,9672.01,10989.35,11709.39,28.37,47.3,100.00,100.00,100.00,100.00,100.00,125.39.187.20,中国,天津, 联通,274.4,260.5,200,37,37
2013-02-26 22:24:28.867009,222.50.124.50,NULL,360buy.com,广东铁通TOPn网站,0.25,33.12,34.46,67.83,34.46,67.83,67.83,18.93,64.0,100.00,100.00,100.00,100.00,100.00,58.83.238.167,中国,北京, 铁通,0.7,0.3,200,1,1
2013-02-26 22:24:31.363080,222.50.124.38,NULL,www.tudou.com,网页类,0.27,46.93,47.30,284.75,18938.74,51848.50,51848.50,55.37,46.7,100.00,98.45,100.00,85.23,0.00,123.126.98.148,中国,北京, 联通,1048.7,1133.8,200,50,149
2013-02-26 22:24:33.669556,222.50.124.26,NULL,9160.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,115.236.185.6,中国,浙江, 电信,NULL,0.6,403,1,1
2013-02-26 22:24:34.140246,222.50.124.102,NULL,www.hexun.com,网页类,0.50,35.48,36.14,487.64,963.45,1014.53,1250.94,99.74,73.1,100.00,7.41,100.00,7.41,0.00,219.239.236.198,中国,北京, 电信,96.1,91.2,200,50,108
2013-02-26 22:24:34.936787,123.89.176.38,NULL,www.jiayuan.com,网页类,0.43,33.20,37.11,139.19,4844.58,6963.36,7470.72,41.15,60.2,100.00,100.00,100.00,100.00,100.00,59.151.18.32,中国,北京, 其它运营商,199.4,186.5,200,33,33
2013-02-26 22:24:36.448684,222.50.124.94,NULL,www.icbc.com.cn,网页类,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:24:38.701576,222.50.124.70,NULL,guosen.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:24:43.222868,222.50.124.2,NULL,taobao.com,广东铁通TOPn网站,0.26,118.73,118.10,521.29,4334.79,6611.18,7254.27,239.50,73.9,100.00,100.00,100.00,100.00,100.00,119.167.195.241,中国,山东, 联通,1038.2,1530.7,302,50,107
2013-02-26 22:24:44.090448,222.50.124.58,NULL,www.tudou.com,网页类,0.26,46.77,47.28,284.81,641.27,504.59,881.49,411.52,91.3,100.00,4.73,100.00,4.73,0.00,123.126.98.151,中国,北京, 联通,263.9,261.6,200,50,148
2013-02-26 22:24:48.499241,222.50.124.50,NULL,www.pconline.com.cn,网页类,0.27,16.89,25.43,127.68,778.32,10066.44,10066.44,420.00,92.4,100.00,76.19,100.00,26.67,0.00,210.21.118.120,中国,广东, 联通,326.9,319.1,200,21,60
2013-02-26 22:24:50.071176,222.50.124.110,NULL,irs09.com,广东铁通TOPn网站,0.24,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,114.112.32.233,中国,江苏, 移动,NULL,NULL,NULL,1,1
2013-02-26 22:24:59.046470,222.50.124.2,NULL,kuaibo.com,广东铁通TOPn网站,0.26,1.19,90.39,209.23,1800.58,2358.51,2467.28,59.52,64.1,100.00,100.00,100.00,100.00,100.00,175.6.0.102,中国,湖南, 电信,107.2,104.4,301,13,13
2013-02-26 22:25:01.460935,222.50.124.2,NULL,people.com.cn,广东铁通TOPn网站,0.26,138.03,138.67,1526.61,34417.46,42434.29,46206.84,21.95,26.6,100.00,100.00,100.00,100.00,0.00,125.39.39.120,中国,天津, 联通,755.5,718.3,200,50,121
2013-02-26 22:25:01.992544,222.50.124.106,NULL,www.taobao.com,网页类,0.48,30.33,33.93,283.53,4456.99,6783.44,7428.09,232.76,81.9,100.00,100.00,100.00,100.00,100.00,122.72.35.241,中国,中国NDC, 铁通,1037.4,1530.1,200,50,106
2013-02-26 22:25:03.025612,222.50.124.130,NULL,www.hexun.com,网页类,0.51,37.64,177.41,370.73,4843.16,6729.54,7328.28,179.18,71.9,100.00,100.00,100.00,100.00,100.00,219.239.236.199,中国,北京, 电信,867.8,825.1,200,50,115
2013-02-26 22:25:13.043198,222.50.124.54,NULL,adsame.com,广东铁通TOPn网站,0.40,30.76,34.56,96.61,2692.25,3688.30,4006.55,138.16,75.3,100.00,100.00,100.00,100.00,100.00,118.26.200.34,中国,上海, 铁通,372.0,361.2,200,33,33
2013-02-26 22:25:13.225080,222.50.124.26,NULL,funshion.com,广东铁通TOPn网站,0.23,42.28,83.47,2378.86,7512.20,17464.03,18819.28,41.67,55.2,100.00,100.00,100.00,100.00,100.00,117.34.68.90,中国,陕西, 电信,313.1,301.8,301,32,32
2013-02-26 22:25:15.250078,222.50.124.54,NULL,pptv.com,广东铁通TOPn网站,0.27,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.153.106.101,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:25:17.279372,222.50.124.2,NULL,googleadsserving.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:25:18.716232,222.50.124.90,NULL,tanx.com,广东铁通TOPn网站,0.48,26.21,27.47,109.51,1114.53,1555.97,1800.84,344.76,91.1,100.00,100.00,100.00,100.00,100.00,110.75.21.51,中国,浙江, 移动,384.2,374.5,302,26,26
2013-02-26 22:25:20.077495,222.50.124.70,NULL,51.la,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,117.21.226.199,中国,江西, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:25:20.589306,222.50.124.110,NULL,5599.com,广东铁通TOPn网站,0.24,38.08,38.70,414.67,5846.49,6798.26,7838.64,145.40,70.8,100.00,61.80,100.00,61.80,0.00,115.182.2.63,中国,北京, 移动,850.1,837.8,302,50,89
2013-02-26 22:25:21.091402,222.50.124.70,NULL,china.com,广东铁通TOPn网站,0.26,58.00,67.10,360.12,15942.65,20983.28,21700.84,64.89,47.8,100.00,93.81,100.00,93.81,100.00,221.194.139.60,中国,河北, 联通,1034.5,1035.1,200,50,97
2013-02-26 22:25:23.356183,222.50.124.50,NULL,icast.cn,广东铁通TOPn网站,0.24,53.74,55.35,566.98,625.22,893.80,893.80,40.06,66.8,100.00,100.00,100.00,100.00,100.00,222.73.178.102,中国,上海, 电信,25.0,24.2,302,5,5
2013-02-26 22:25:23.832075,222.50.124.26,NULL,taomee.com,广东铁通TOPn网站,0.26,30.61,31.15,3971.95,8452.73,8698.25,8698.25,13.98,50.0,100.00,100.00,100.00,100.00,100.00,114.80.99.112,中国,上海, 电信,118.2,115.8,301,8,8
2013-02-26 22:25:34.912503,222.50.124.110,NULL,szhtxx.com,广东铁通TOPn网站,0.20,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.204.65.21,中国,广东, 其它运营商,NULL,NULL,NULL,1,1
2013-02-26 22:25:36.886930,222.50.124.50,NULL,www.weibo.com,网页类,0.26,48.09,61.12,109.47,764.78,1031.63,1031.63,65.78,66.6,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,50.3,48.5,200,4,4
