结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,解析时间,丢包,发包数,丢包数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,结果 IP 地址,结果国家名称,结果省名称,结果归属地
2013-02-26 22:52:45.921114,222.50.124.26,NULL,qlogo.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:52:50.380552,222.50.124.2,NULL,sinajs.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:52:53.885696,222.50.124.2,NULL,snyu.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.215.169.133,中国,江苏, 电信
2013-02-26 22:52:55.217863,222.50.124.50,NULL,iqiyi.com,广东铁通TOPn网站,NULL,0.000,100,0,38.00,38.39,37.83,0.09,0.10,0.44,0.00,0.08,202.108.14.16,中国,北京, 联通
2013-02-26 22:53:00.617353,222.50.124.86,NULL,www.huanqiu.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.31.42.20,中国,北京, 其它运营商
2013-02-26 22:53:07.652012,222.50.124.26,NULL,baidu-1img.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:53:09.134921,222.50.124.102,NULL,mapbar.com,广东铁通TOPn网站,NULL,0.000,100,0,30.95,31.32,30.80,0.08,0.09,0.37,0.00,0.08,211.157.24.135,中国,北京, 联通
2013-02-26 22:53:09.165867,123.65.232.142,NULL,www.gzmama.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.248.62.34,中国,广东, 联通
2013-02-26 22:53:09.440812,222.50.124.102,NULL,SERVICE.TOOLS.SDO.COM,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.226.73.176,中国,浙江, 电信
2013-02-26 22:53:12.031462,222.50.124.2,NULL,gtimg.com.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:53:16.668388,222.50.124.54,NULL,www.gzmama.com,网页类,NULL,0.000,100,0,21.95,23.79,21.56,0.29,0.26,2.02,0.00,0.29,58.248.62.34,中国,广东, 联通
2013-02-26 22:53:22.239209,222.50.124.70,NULL,wingdns.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.164.110.173,中国,浙江, 电信
2013-02-26 22:53:22.767641,222.50.124.90,NULL,ijinshan.com,广东铁通TOPn网站,NULL,0.000,100,0,51.38,51.94,50.90,0.23,0.27,0.86,0.00,0.20,114.112.68.197,中国,江苏, 移动
2013-02-26 22:53:27.180143,222.50.124.50,NULL,zhekouku.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:53:29.744356,222.50.124.74,NULL,www.jiayuan.com,网页类,NULL,0.000,100,0,36.14,37.40,35.88,0.30,0.25,1.40,0.00,0.34,59.151.18.32,中国,北京, 其它运营商
2013-02-26 22:53:30.690493,222.50.124.110,NULL,sinajs.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:53:32.394693,222.50.124.110,NULL,SERVICE.TOOLS.SDO.COM,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.226.73.176,中国,浙江, 电信
2013-02-26 22:53:40.290447,222.50.124.26,NULL,wps.cn,广东铁通TOPn网站,NULL,0.000,100,0,29.80,30.20,29.70,0.06,0.06,0.48,0.00,0.07,219.239.93.145,中国,北京, 移动
2013-02-26 22:53:44.569318,222.50.124.2,NULL,pplive.com,广东铁通TOPn网站,NULL,0.000,100,0,30.03,36.38,29.55,1.18,0.58,6.70,0.00,1.38,59.151.34.25,中国,北京, 其它运营商
2013-02-26 22:53:50.408492,222.50.124.102,NULL,kejet.net,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.226.122.236,中国,浙江, 电信
2013-02-26 22:53:51.169385,222.50.124.70,NULL,yihaodian.com,广东铁通TOPn网站,NULL,0.000,100,0,26.54,33.54,25.52,1.73,1.41,7.86,0.00,2.06,222.73.105.82,中国,上海, 电信
2013-02-26 22:53:59.848120,222.50.124.50,NULL,acs86.com,广东铁通TOPn网站,NULL,0.000,100,0,76.31,76.81,76.04,0.17,0.20,0.77,0.00,0.15,117.79.81.134,中国,北京, 其它运营商
2013-02-26 22:54:01.735315,222.50.124.42,NULL,www.onlinedown.net,下载类,NULL,0.000,100,0,35.83,48.47,34.13,1.85,1.41,12.51,0.00,2.17,221.130.12.61,中国,江苏, 移动
2013-02-26 22:54:04.120627,222.50.124.102,NULL,people.com.cn,广东铁通TOPn网站,NULL,19.000,100,19,75.58,85.79,71.36,2.37,1.93,10.99,0.02,2.62,111.161.38.142,中国,北京, 联通
2013-02-26 22:54:06.195348,222.50.124.14,NULL,www.pconline.com.cn,网页类,NULL,0.000,100,0,46.22,212.05,15.01,48.10,26.48,195.74,0.04,38.95,210.21.118.120,中国,广东, 联通
2013-02-26 22:54:12.795336,222.50.124.70,NULL,cntv.cn,广东铁通TOPn网站,NULL,0.000,100,0,37.80,37.99,37.51,0.10,0.13,0.37,0.04,0.06,202.108.8.82,中国,北京, 联通
2013-02-26 22:54:17.247971,222.50.124.110,NULL,kuai8.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:54:17.447209,222.50.124.102,NULL,www.kankan.com,网页类,NULL,0.000,100,0,2.80,2.99,2.69,0.06,0.06,0.16,0.00,0.04,61.235.96.93,中国,广东, 铁通
2013-02-26 22:54:17.752064,222.50.124.102,NULL,222.50.124.118,NULL,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222.50.124.118,中国,广东, 铁通
2013-02-26 22:54:18.953237,222.50.124.110,NULL,91dos.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122.225.117.140,中国,浙江, 电信
2013-02-26 22:54:23.309991,222.50.124.70,NULL,adsxin.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:54:23.358072,222.50.124.26,NULL,www.gzmama.com,网页类,NULL,0.000,100,0,19.95,24.01,19.62,0.47,0.34,4.29,0.00,0.61,58.248.62.22,中国,广东, 联通
2013-02-26 22:54:35.190350,222.50.124.50,NULL,17173.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.176,中国,北京, 联通
2013-02-26 22:54:41.743105,222.50.124.2,NULL,sohu.com.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.175,中国,北京, 联通
2013-02-26 22:54:42.895474,222.50.124.50,NULL,www.cctv.com,网页类,NULL,0.000,100,0,37.92,38.61,37.41,0.25,0.26,0.91,0.01,0.20,223.87.1.58,中国,四川, 移动
2013-02-26 22:54:44.984788,222.50.124.26,NULL,baofeng.net,广东铁通TOPn网站,NULL,0.000,100,0,45.61,46.07,45.34,0.14,0.15,0.49,0.00,0.11,221.238.27.169,中国,天津, 电信
2013-02-26 22:54:45.085465,222.50.124.90,NULL,taobao.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101.226.178.41,中国,上海, 电信
2013-02-26 22:54:55.845193,222.50.124.86,NULL,www.youku.com,网页类,NULL,0.000,100,0,28.39,28.77,28.06,0.15,0.14,0.51,0.00,0.13,122.72.120.241,中国,中国NDC, 铁通
2013-02-26 22:54:58.510903,222.50.124.90,NULL,www.sina.com.cn,网页类,NULL,0.000,100,0,42.42,42.77,42.26,0.10,0.10,0.49,0.00,0.09,211.98.132.65,中国,北京, 铁通
2013-02-26 22:54:58.827796,222.50.124.90,NULL,bet007.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.143.225.118,中国,广东, 电信
2013-02-26 22:54:59.968107,222.50.124.2,NULL,itc.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:55:03.373048,222.50.124.2,NULL,qiyi.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.181.73.5,中国,北京, 电信
2013-02-26 22:55:04.333887,222.50.124.50,NULL,qqgameapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.60,0.73,0.52,0.05,0.06,0.20,0.00,0.04,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:55:05.487058,222.50.124.110,NULL,360safe.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.238.254.52,中国,河北, 电信
2013-02-26 22:55:06.518575,222.50.124.42,NULL,www.pconline.com.cn,网页类,NULL,0.000,100,0,43.32,172.19,15.60,46.27,24.30,155.97,0.01,37.06,210.21.118.120,中国,广东, 联通
2013-02-26 22:55:12.032716,222.50.124.102,NULL,222.50.124.34,NULL,NULL,0.000,100,0,0.62,0.63,0.51,0.02,0.01,0.09,0.00,0.01,222.50.124.34,中国,广东, 铁通
2013-02-26 22:55:26.058072,222.50.124.130,NULL,www.icbc.com.cn,网页类,NULL,0.000,100,0,126.67,127.84,126.20,0.36,0.33,1.62,0.00,0.36,125.39.39.42,中国,天津, 联通
2013-02-26 22:55:27.021858,222.50.124.110,NULL,adscellphone.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:55:27.976686,222.50.124.70,NULL,kuai8.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:55:28.230896,222.50.124.30,NULL,www.youku.com,网页类,NULL,0.000,100,0,28.36,28.83,28.10,0.15,0.13,0.69,0.00,0.15,122.72.120.241,中国,中国NDC, 铁通
2013-02-26 22:55:28.833521,222.50.124.114,NULL,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-26 22:55:31.282018,222.50.124.70,NULL,sohu.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.175,中国,北京, 联通
2013-02-26 22:55:32.806086,222.50.124.6,NULL,www.pconline.com.cn,网页类,NULL,0.000,100,0,49.12,197.28,16.96,49.46,26.04,180.08,0.00,40.57,210.21.118.120,中国,广东, 联通
2013-02-26 22:55:39.363038,222.50.124.106,NULL,www.readnovel.com,网页类,NULL,0.000,100,0,62.84,63.25,62.69,0.09,0.09,0.51,0.00,0.09,221.204.241.230,中国,山西, 联通
2013-02-26 22:55:39.668467,222.50.124.90,NULL,sogou.com,广东铁通TOPn网站,NULL,7.000,100,7,42.82,43.78,42.36,0.17,0.18,0.89,0.00,0.18,220.181.124.201,中国,北京, 电信
2013-02-26 22:55:47.500913,222.50.124.54,NULL,www.hl.cnc.cn,网页类,NULL,0.000,100,0,65.83,66.13,65.67,0.08,0.09,0.33,0.00,0.07,221.212.213.106,中国,黑龙江, 联通
2013-02-26 22:55:53.094314,222.50.124.102,NULL,twsapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.63,0.96,0.53,0.07,0.07,0.35,0.00,0.07,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:55:54.243727,222.50.124.14,NULL,www.hexun.com,网页类,NULL,0.000,100,0,32.20,33.22,32.08,0.12,0.09,1.11,0.00,0.16,219.239.236.198,中国,北京, 电信
2013-02-26 22:56:00.520944,222.50.124.86,NULL,www.taobao.com,网页类,NULL,0.000,100,0,42.00,42.38,41.92,0.08,0.07,0.46,0.00,0.09,122.72.14.251,中国,中国NDC, 铁通
2013-02-26 22:56:01.456118,222.50.124.110,NULL,www.jiayuan.com,网页类,NULL,0.000,100,0,37.32,37.95,37.13,0.16,0.17,0.65,0.00,0.15,59.151.18.32,中国,北京, 其它运营商
2013-02-26 22:56:03.670995,222.50.124.26,NULL,allyes.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.246.18.251,中国,上海, 电信
2013-02-26 22:56:06.626077,222.50.124.102,NULL,https://play.google.com/store,网页类,NULL,0.000,100,0,0.63,0.81,0.53,0.05,0.06,0.22,0.00,0.05,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:56:08.936248,222.50.124.50,NULL,it168.com,广东铁通TOPn网站,NULL,0.000,100,0,32.20,32.30,32.12,0.04,0.04,0.14,0.00,0.03,223.202.33.211,中国,北京, 移动
2013-02-26 22:56:21.939875,110.209.253.254,NULL,www.onlinedown.net,下载类,NULL,0.000,100,0,29.98,30.75,29.66,0.22,0.22,0.94,0.00,0.18,120.193.11.194,中国,浙江, 移动
2013-02-26 22:56:25.414600,222.50.124.26,NULL,admaster.com.cn,广东铁通TOPn网站,NULL,7.000,100,7,33.02,34.07,32.83,0.15,0.13,1.09,0.00,0.15,58.215.168.155,中国,江苏, 电信
2013-02-26 22:56:29.776697,222.50.124.2,NULL,digieq.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219.232.240.148,中国,北京, 其它运营商
2013-02-26 22:56:30.567725,222.50.124.50,NULL,53kf.com,广东铁通TOPn网站,NULL,0.000,100,0,33.45,35.27,33.13,0.32,0.25,2.09,0.00,0.33,122.227.58.188,中国,浙江, 电信
2013-02-26 22:56:32.920510,222.50.124.38,NULL,www.weibo.com,网页类,NULL,0.000,100,0,44.28,45.82,42.71,0.76,0.86,2.42,0.02,0.53,180.149.134.17,中国,北京, 电信
2013-02-26 22:56:34.364020,222.50.124.102,NULL,miercn.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125.77.197.86,中国,福建, 电信
2013-02-26 22:56:36.768938,222.50.124.102,NULL,126.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:56:37.496532,222.50.124.2,NULL,xunlei.com,广东铁通TOPn网站,NULL,0.000,100,0,24.27,24.85,23.95,0.14,0.15,0.61,0.01,0.12,58.251.57.167,中国,广东, 其它运营商
2013-02-26 22:56:38.596742,222.50.124.110,NULL,qzoneapp.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.251.150.154,中国,广东, 联通
2013-02-26 22:56:47.983236,222.50.124.90,NULL,aipai.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.241.70,中国,广东, 电信
2013-02-26 22:56:51.903371,222.50.124.50,NULL,hexun.com,广东铁通TOPn网站,NULL,0.000,100,0,20.29,23.00,19.94,0.47,0.35,3.03,0.00,0.50,59.173.14.2,中国,湖北, 电信
2013-02-26 22:56:54.073699,222.50.124.70,NULL,yx186.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:56:57.578658,222.50.124.74,NULL,www.poco.cn,网页类,NULL,4.000,100,4,67.27,82.37,62.00,2.39,1.80,15.87,0.01,2.70,124.95.150.158,中国,辽宁, 联通
2013-02-26 22:56:58.946038,222.50.124.2,NULL,wps.cn,广东铁通TOPn网站,NULL,0.000,100,0,29.82,30.20,29.68,0.08,0.08,0.53,0.00,0.08,219.239.93.145,中国,北京, 移动
2013-02-26 22:57:01.310704,222.50.124.102,NULL,yy.com,广东铁通TOPn网站,NULL,0.000,100,0,49.01,49.37,48.86,0.10,0.11,0.46,0.00,0.10,61.55.172.36,中国,河北, 联通
2013-02-26 22:57:01.829714,222.50.124.110,NULL,hexun.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.173.14.2,中国,湖北, 电信
2013-02-26 22:57:08.554594,222.50.124.26,NULL,irs01.com,广东铁通TOPn网站,NULL,1.000,100,1,34.09,34.52,33.91,0.11,0.11,0.61,0.00,0.10,180.169.20.75,中国,上海, 电信
2013-02-26 22:57:11.150026,222.50.124.110,NULL,yihaodian.com,广东铁通TOPn网站,NULL,0.000,100,0,30.57,32.84,30.15,0.43,0.43,2.46,0.00,0.48,222.73.105.82,中国,上海, 电信
2013-02-26 22:57:13.546642,222.50.124.50,NULL,pcpop.com,广东铁通TOPn网站,NULL,0.000,100,0,30.10,37.12,29.50,1.51,0.71,7.48,0.00,1.66,59.151.37.230,中国,北京, 其它运营商
2013-02-26 22:57:16.260069,222.50.124.38,NULL,www.readnovel.com,网页类,NULL,0.000,100,0,116.41,127.30,112.06,2.95,1.49,6.88,0.00,1.68,218.60.54.29,中国,辽宁, 联通
2013-02-26 22:57:26.448481,222.50.124.94,NULL,www.readnovel.com,网页类,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:57:34.579477,222.50.124.2,NULL,qidian.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202.102.58.214,中国,江苏, 电信
2013-02-26 22:57:34.994040,222.50.124.66,NULL,www.163.com,网页类,NULL,0.000,100,0,42.31,42.97,41.90,0.22,0.25,0.79,0.00,0.18,223.87.1.59,中国,四川, 移动
2013-02-26 22:57:37.720779,222.50.124.26,NULL,www.youku.com,网页类,NULL,0.000,100,0,28.38,28.74,28.11,0.14,0.12,0.63,0.00,0.13,122.72.120.241,中国,中国NDC, 铁通
2013-02-26 22:57:40.539621,222.50.124.70,NULL,tudou.com,广东铁通TOPn网站,NULL,1.000,100,1,49.74,56.61,48.68,2.29,0.33,7.35,0.00,1.00,123.126.98.173,中国,北京, 联通
2013-02-26 22:57:42.298249,222.50.124.6,NULL,www.hl.cnc.cn,网页类,NULL,0.000,100,0,74.68,74.94,74.52,0.07,0.07,0.35,0.00,0.07,221.212.213.106,中国,黑龙江, 联通
2013-02-26 22:57:42.566230,222.50.124.90,NULL,sdo.com,广东铁通TOPn网站,NULL,2.000,100,2,102.85,110.11,101.87,1.37,0.35,5.77,0.01,0.62,112.65.240.26,中国,上海, 联通
2013-02-26 22:57:48.661552,222.50.124.110,NULL,moonbasa.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.108.220.136,中国,广东, 电信
2013-02-26 22:57:55.983049,222.50.124.90,NULL,pplive.com,广东铁通TOPn网站,NULL,0.000,100,0,31.95,32.93,31.71,0.23,0.21,1.15,0.00,0.25,59.151.34.25,中国,北京, 其它运营商
2013-02-26 22:57:56.288236,222.50.124.90,NULL,www.tudou.com,网页类,NULL,1.000,100,1,119.05,119.34,118.86,0.10,0.10,0.39,0.00,0.08,123.126.98.149,中国,北京, 联通
2013-02-26 22:57:56.700569,222.50.124.54,NULL,www.readnovel.com,网页类,NULL,0.000,100,0,70.41,86.16,70.02,1.59,0.48,16.01,0.00,2.21,218.60.54.22,中国,辽宁, 联通
2013-02-26 22:58:01.991370,222.50.124.70,NULL,mediav.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.80.69.185,中国,上海, 电信
2013-02-26 22:58:03.879195,222.50.124.2,NULL,meilishuo.com,广东铁通TOPn网站,NULL,0.000,100,0,30.27,30.94,29.95,0.15,0.14,0.79,0.00,0.16,124.202.144.10,中国,北京, 移动
2013-02-26 22:58:09.608513,222.50.124.90,NULL,www.kankan.com,网页类,NULL,0.000,100,0,2.78,2.97,2.68,0.05,0.04,0.21,0.00,0.04,61.235.96.93,中国,广东, 铁通
2013-02-26 22:58:11.685029,222.50.124.110,NULL,163.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.58.180.7,中国,浙江, 移动
2013-02-26 22:58:13.402517,222.50.124.26,NULL,hiapk.com,广东铁通TOPn网站,NULL,5.000,100,5,26.25,26.48,26.05,0.08,0.08,0.29,0.00,0.06,121.207.242.73,中国,福建, 电信
2013-02-26 22:58:20.920291,222.50.124.46,NULL,www.sina.com.cn,网页类,NULL,0.000,100,0,34.87,35.10,34.74,0.06,0.07,0.23,0.00,0.05,211.98.132.64,中国,北京, 铁通
2013-02-26 22:58:23.509411,222.50.124.70,NULL,360safe.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.238.254.52,中国,河北, 电信
2013-02-26 22:58:25.320081,222.50.124.18,NULL,www.qzone.qq.com,网页类,NULL,0.000,100,0,4.85,5.04,4.74,0.06,0.07,0.27,0.00,0.05,112.90.140.193,中国,广东, 联通
2013-02-26 22:58:31.219364,222.50.124.82,NULL,www.onlinedown.net,下载类,NULL,0.000,100,0,28.92,30.40,28.75,0.20,0.16,1.56,0.00,0.23,120.193.11.194,中国,浙江, 移动
2013-02-26 22:58:32.027284,222.50.124.50,NULL,meitu.com,广东铁通TOPn网站,NULL,1.000,100,1,73.17,73.55,72.86,0.17,0.20,0.65,0.01,0.14,42.62.18.34,中国,NULL, 其它运营商
2013-02-26 22:58:35.011662,222.50.124.110,NULL,pengyou.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.64.234.209,中国,上海, 联通
2013-02-26 22:58:36.864808,222.50.124.98,NULL,https://play.google.com/store,网页类,NULL,0.000,100,0,0.62,0.78,0.55,0.04,0.04,0.15,0.00,0.03,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:58:37.171170,222.50.124.102,NULL,51yes.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.147.114.19,中国,广东, 电信
2013-02-26 22:58:39.646802,222.50.124.50,NULL,tom.com,广东铁通TOPn网站,NULL,0.000,100,0,58.98,59.41,58.73,0.14,0.18,0.69,0.00,0.14,202.108.12.62,中国,北京, 联通
2013-02-26 22:58:42.467277,222.50.124.26,NULL,cntv.cn,广东铁通TOPn网站,NULL,0.000,100,0,32.28,32.46,32.01,0.09,0.12,0.38,0.04,0.04,202.108.8.82,中国,北京, 联通
2013-02-26 22:58:50.576861,222.50.124.102,NULL,123.89.176.30,NULL,NULL,0.000,100,0,0.64,0.85,0.54,0.03,0.01,0.21,0.00,0.03,123.89.176.30,中国,广东, 铁通
2013-02-26 22:58:58.239315,222.50.124.114,NULL,www.poco.cn,网页类,NULL,2.000,100,2,70.93,77.72,70.25,0.90,0.57,6.81,0.00,1.09,125.39.187.32,中国,天津, 联通
2013-02-26 22:59:00.946115,222.50.124.2,NULL,51.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.130.108.152,中国,浙江, 电信
2013-02-26 22:59:01.296007,222.50.124.54,NULL,www.qiushibaike.com,网页类,NULL,0.000,100,0,56.22,57.91,54.62,1.30,1.46,3.18,0.00,1.21,183.203.15.209,中国,山西, 移动
2013-02-26 22:59:04.095852,222.50.124.46,NULL,www.readnovel.com,网页类,NULL,0.000,100,0,66.49,67.33,66.20,0.18,0.18,0.95,0.00,0.18,60.5.252.203,中国,河北, 联通
2013-02-26 22:59:04.206559,222.50.124.102,NULL,qqgameapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.65,3.67,0.52,0.31,0.12,3.08,0.00,0.42,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:59:06.700761,222.50.124.86,NULL,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-26 22:59:07.652039,123.65.232.142,NULL,www.onlinedown.net,下载类,NULL,0.000,100,0,34.16,39.79,33.78,0.78,0.41,5.93,0.01,1.03,120.193.11.194,中国,浙江, 移动
2013-02-26 22:59:08.577028,222.50.124.2,NULL,www.poco.cn,网页类,NULL,0.000,100,0,90.66,93.96,90.24,0.54,0.40,3.60,0.00,0.69,218.8.51.23,中国,黑龙江, 联通
2013-02-26 22:59:18.011422,222.50.124.102,NULL,letv.com,广东铁通TOPn网站,NULL,0.000,100,0,36.03,37.52,35.56,0.47,0.45,1.69,0.00,0.46,220.181.117.38,中国,北京, 电信
2013-02-26 22:59:25.844626,222.50.124.38,NULL,www.jiayuan.com,网页类,NULL,0.000,100,0,35.14,35.72,34.94,0.15,0.15,0.62,0.01,0.13,59.151.18.32,中国,北京, 其它运营商
2013-02-26 22:59:28.129151,222.50.124.70,NULL,www.tudou.com,网页类,NULL,8.000,100,8,112.68,113.26,112.48,0.12,0.11,0.58,0.00,0.09,123.126.98.150,中国,北京, 联通
2013-02-26 22:59:31.637297,222.50.124.98,NULL,www.sina.com.cn,网页类,NULL,0.000,100,0,31.60,32.28,31.45,0.11,0.11,0.68,0.00,0.12,211.98.132.64,中国,北京, 铁通
2013-02-26 22:59:35.734141,222.50.124.86,NULL,www.cctv.com,网页类,NULL,0.000,100,0,42.33,42.81,41.93,0.19,0.23,0.81,0.01,0.18,223.87.1.59,中国,四川, 移动
2013-02-26 22:59:36.741338,222.50.124.62,NULL,www.pconline.com.cn,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210.21.118.120,中国,广东, 联通
2013-02-26 22:59:40.816993,222.50.124.2,NULL,qlogo.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:59:44.121986,222.50.124.2,NULL,sdo.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.80.132.136,中国,上海, 电信
2013-02-26 22:59:44.804391,222.50.124.110,NULL,tieyou.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.80.202.113,中国,上海, 电信
2013-02-26 22:59:54.224525,222.50.124.114,NULL,www.163.com,网页类,NULL,0.000,100,0,42.76,43.25,42.32,0.21,0.27,0.67,0.00,0.18,223.87.1.58,中国,四川, 移动
